HomeID,VisID,Season,Week,HomeBCSSOS2,HomeRPI2,AwayBCSSOS2,AwayRPI2
2032,253,2002,11,-0.012500000000000002,-3.259375,-0.012500000000000002,-3.259375
238,333,2002,11,-0.4733072916666667,-2.57373046875,-0.4733072916666667,-2.57373046875
2305,2306,2002,11,0.4372427983539095,-3.060956790123457,0.4372427983539095,-3.060956790123457
153,120,2002,11,0.2800925925925926,-2.6649305555555554,0.2800925925925926,-2.6649305555555554
87,103,2002,11,0.9505208333333334,3.337890625,0.9505208333333334,3.337890625
2638,68,2002,11,-1.552734375,-7.69580078125,-1.552734375,-7.69580078125
145,2,2002,11,0.9002976190476191,1.4877232142857142,0.9002976190476191,1.4877232142857142
2294,275,2002,11,0.29320987654320985,4.5532407407407405,0.29320987654320985,4.5532407407407405
2309,189,2002,11,-1.4103009259259258,-3.713975694444444,-1.4103009259259258,-3.713975694444444
62,23,2002,11,-0.6030092592592592,2.9852430555555554,-0.6030092592592592,2.9852430555555554
249,2433,2002,11,-1.3033854166666667,-1.5400390625,-1.3033854166666667,-1.5400390625
61,57,2002,11,0.8229166666666666,5.1171875,0.8229166666666666,5.1171875
2116,183,2002,11,-1.1887755102040816,-0.8201530612244898,-1.1887755102040816,-0.8201530612244898
309,70,2002,11,-0.2682291666666667,-4.076171875,-0.2682291666666667,-4.076171875
265,9,2002,11,-0.08854166666666667,3.18359375,-0.08854166666666667,3.18359375
2641,239,2002,11,0.7340534979423867,1.1894290123456788,0.7340534979423867,1.1894290123456788
164,2390,2002,11,-0.15755208333333334,-4.1806640625,-0.15755208333333334,-4.1806640625
158,251,2002,11,0.9794238683127573,2.623456790123457,0.9794238683127573,2.623456790123457
193,195,2002,11,0.7530864197530863,2.231481481481482,0.7530864197530863,2.231481481481482
235,248,2002,11,0.19982993197278912,-0.9572704081632653,0.19982993197278912,-0.9572704081632653
66,142,2002,11,1.366769547325103,3.8306327160493825,1.366769547325103,3.8306327160493825
197,245,2002,11,0.7870370370370371,1.304563492063492,0.7870370370370371,1.304563492063492
77,84,2002,11,0.45907636031092824,-4.266803840877915,0.45907636031092824,-4.266803840877915
2439,2751,2002,11,-0.51171875,-1.9462890625,-0.51171875,-1.9462890625
344,96,2002,11,-0.40561224489795916,-1.732780612244898,-0.40561224489795916,-1.732780612244898
58,2127,2002,11,-0.3751214771622935,1.21865889212828,-0.3751214771622935,1.21865889212828
2579,2633,2002,11,1.3990885416666667,1.73681640625,1.3990885416666667,1.73681640625
166,2393,2002,11,-1.0807291666666667,-0.654296875,-1.0807291666666667,-0.654296875
202,242,2002,11,-2.265625,-5.94921875,-2.265625,-5.94921875
204,12,2002,11,0.8090277777777778,4.294270833333333,0.8090277777777778,4.294270833333333
264,26,2002,11,0.9265046296296297,1.7261284722222223,0.9265046296296297,1.7261284722222223
41,2219,2002,11,-0.7662760416666666,-1.85595703125,-0.7662760416666666,-1.85595703125
130,127,2002,11,1.4577546296296295,1.812065972222222,1.4577546296296295,1.812065972222222
97,2132,2002,12,-0.3751214771622935,2.4329446064139946,-0.3751214771622935,2.4329446064139946
221,218,2002,12,1.42798353909465,3.3209876543209873,1.42798353909465,3.3209876543209873
167,21,2002,12,-0.018004115226337446,-0.9857253086419753,-0.018004115226337446,-0.9857253086419753
2440,2638,2002,12,-1.3411522633744857,-1.0336419753086419,-1.3411522633744857,-1.0336419753086419
2,2433,2002,12,0.20576131687242802,3.1543209876543212,0.20576131687242802,3.1543209876543212
50,2653,2002,12,16.199074074074073,0.6493055555555556,16.199074074074073,0.6493055555555556
213,258,2002,12,0.2336534064929127,3.3696844993141295,0.2336534064929127,3.3696844993141295
9,25,2002,12,0.9614814814814814,2.621111111111111,0.9614814814814814,2.621111111111111
2641,197,2002,12,-1.291111111111111,0.8816666666666667,-1.291111111111111,0.8816666666666667
2711,2199,2002,12,-0.5747599451303155,-1.3477366255144032,-0.5747599451303155,-1.3477366255144032
249,70,2002,12,-1.5130315500685871,-0.5514403292181072,-1.5130315500685871,-0.5514403292181072
2633,2390,2002,12,0.16030092592592593,1.7764756944444446,0.16030092592592593,1.7764756944444446
277,103,2002,12,-0.6369455875628715,2.327846364883402,-0.6369455875628715,2.327846364883402
248,151,2002,12,-0.396484375,-1.32861328125,-0.396484375,-1.32861328125
58,235,2002,12,-3.6875,0.109375,-3.6875,0.109375
238,57,2002,12,1.0027434842249656,-1.8312757201646093,1.0027434842249656,-1.8312757201646093
87,2426,2002,12,0.5025720164609053,2.515817901234568,0.5025720164609053,2.515817901234568
153,228,2002,12,1.51440329218107,-2.864197530864198,1.51440329218107,-2.864197530864198
2294,77,2002,12,0.41100000000000003,4.633249999999999,0.41100000000000003,4.633249999999999
2306,66,2002,12,-1.2559670781893006,7.280246913580246,-1.2559670781893006,7.280246913580246
59,52,2002,12,1.4909465020576134,2.7570987654320986,1.4909465020576134,2.7570987654320986
2649,2117,2002,12,0.6101851851851852,2.895138888888889,0.6101851851851852,2.895138888888889
252,2751,2002,12,-0.6008230452674898,-1.9506172839506173,-0.6008230452674898,-1.9506172839506173
309,2032,2002,12,-1.0429812528577962,-4.143347050754459,-1.0429812528577962,-4.143347050754459
12,26,2002,12,1.2363968907178784,-0.4615912208504801,1.2363968907178784,-0.4615912208504801
333,344,2002,12,-0.7073616826703247,2.9972565157750344,-0.7073616826703247,2.9972565157750344
264,204,2002,12,0.5784179240969364,1.0727023319615914,0.5784179240969364,1.0727023319615914
2509,194,2002,12,-1.2390946502057612,0.8762345679012347,-1.2390946502057612,0.8762345679012347
96,99,2002,12,-0.5180041152263374,2.1392746913580245,-0.5180041152263374,2.1392746913580245
2628,2655,2002,12,0.63671875,4.0400390625,0.63671875,4.0400390625
142,38,2002,12,0.8193415637860083,1.9200617283950618,0.8193415637860083,1.9200617283950618
254,2439,2002,12,-0.32407407407407407,-0.24305555555555555,-0.32407407407407407,-0.24305555555555555
24,30,2002,12,1.208912037037037,-1.8120659722222223,1.208912037037037,-1.8120659722222223
183,259,2002,12,-0.011316872427983538,-0.11959876543209877,-0.011316872427983538,-0.11959876543209877
2084,2116,2002,12,-0.851851851851852,-4.722222222222222,-0.851851851851852,-4.722222222222222
84,127,2002,12,-1.2390946502057612,-3.5682098765432095,-1.2390946502057612,-3.5682098765432095
328,166,2002,12,-1.7021604938271606,-4.87037037037037,-1.7021604938271606,-4.87037037037037
135,130,2002,12,1.5526748971193414,3.9700617283950614,1.5526748971193414,3.9700617283950614
5,2572,2002,12,-1.8815104166666667,-3.7236328125,-1.8815104166666667,-3.7236328125
158,2305,2002,12,1.0981481481481483,2.448611111111111,1.0981481481481483,2.448611111111111
275,356,2002,12,1.171,2.20325,1.171,2.20325
2579,8,2002,12,0.4979423868312758,0.7623456790123456,0.4979423868312758,0.7623456790123456
278,202,2002,12,0.9337448559670781,-1.2996913580246914,0.9337448559670781,-1.2996913580246914
68,242,2002,12,-2.067672610882487,4.838134430727024,-2.067672610882487,4.838134430727024
251,239,2002,12,0.5411522633744856,4.433641975308642,0.5411522633744856,4.433641975308642
41,2309,2002,12,-2.5349794238683128,-1.7345679012345678,-2.5349794238683128,-1.7345679012345678
61,145,2002,12,0.5317786922725195,4.204389574759945,0.5317786922725195,4.204389574759945
195,2006,2002,12,0.5423868312757202,-1.9820987654320987,0.5423868312757202,-1.9820987654320987
265,2483,2002,12,0.6148148148148148,3.961111111111111,0.6148148148148148,3.961111111111111
349,2005,2002,12,-0.8854166666666666,-6.1640625,-0.8854166666666666,-6.1640625
245,201,2002,12,0.2813786008230453,2.9054783950617287,0.2813786008230453,2.9054783950617287
23,2348,2002,12,0.8403703703703703,-2.144722222222222,0.8403703703703703,-2.144722222222222
2459,189,2002,12,-0.30269775948788297,0.9674211248285322,-0.30269775948788297,0.9674211248285322
120,152,2002,12,-1.0973936899862824,4.510288065843621,-1.0973936899862824,4.510288065843621
276,193,2002,13,-0.8870833333333334,2.0221875000000002,-0.8870833333333334,2.0221875000000002
2572,97,2002,13,-0.638774577046182,1.2153635116598078,-0.638774577046182,1.2153635116598078
239,201,2002,13,1.167,-4.59975,1.167,-4.59975
96,238,2002,13,1.002962962962963,2.9522222222222223,1.002962962962963,2.9522222222222223
30,9,2002,13,-0.9240969364426154,2.6680384087791498,-0.9240969364426154,2.6680384087791498
228,120,2002,13,-1.149333333333333,-0.06199999999999984,-1.149333333333333,-0.06199999999999984
25,12,2002,13,0.38696969696969696,2.7152272727272724,0.38696969696969696,2.7152272727272724
130,275,2002,13,0.5886666666666668,2.5915,0.5886666666666668,2.5915
70,2032,2002,13,0.16333333333333333,-3.1275000000000004,0.16333333333333333,-3.1275000000000004
2751,254,2002,13,-0.37000000000000005,-3.0275,-0.37000000000000005,-3.0275
68,2348,2002,13,-0.16266666666666668,6.677999999999999,-0.16266666666666668,6.677999999999999
99,333,2002,13,0.705761316872428,4.1682098765432105,0.705761316872428,4.1682098765432105
8,309,2002,13,-0.01728395061728395,3.320370370370371,-0.01728395061728395,3.320370370370371
2653,328,2002,13,-1.9517906336088153,-2.1683884297520666,-1.9517906336088153,-2.1683884297520666
59,150,2002,13,0.7303333333333333,1.8227499999999999,0.7303333333333333,1.8227499999999999
2306,158,2002,13,0.4506060606060606,9.012954545454546,0.4506060606060606,9.012954545454546
344,2633,2002,13,1.0135802469135802,-1.3231481481481484,1.0135802469135802,-1.3231481481481484
356,194,2002,13,0.22999999999999998,1.1475,0.22999999999999998,1.1475
2638,2567,2002,13,-0.05666666666666667,-6.7924999999999995,-0.05666666666666667,-6.7924999999999995
2641,251,2002,13,0.030303030303030304,2.272727272727273,0.030303030303030304,2.272727272727273
2426,41,2002,13,0.560082304526749,-3.7743827160493826,0.560082304526749,-3.7743827160493826
2199,2459,2002,13,-0.27666666666666667,-5.4575000000000005,-0.27666666666666667,-5.4575000000000005
5,151,2002,13,0.46502057613168724,-1.9012345679012346,0.46502057613168724,-1.9012345679012346
164,218,2002,13,1.8737997256515773,-2.9002057613168724,1.8737997256515773,-2.9002057613168724
2305,197,2002,13,0.5113949411470072,-4.707362885048836,0.5113949411470072,-4.707362885048836
249,166,2002,13,-0.8563333333333333,0.13275,-0.8563333333333333,0.13275
278,2440,2002,13,-1.151,-2.18825,-1.151,-2.18825
2117,2050,2002,13,0.7499999999999999,-1.3125,0.7499999999999999,-1.3125
258,152,2002,13,0.9066666666666666,0.6799999999999999,0.9066666666666666,0.6799999999999999
245,142,2002,13,1.5781481481481479,3.708611111111111,1.5781481481481479,3.708611111111111
2655,349,2002,13,0.9162962962962964,2.0372222222222223,0.9162962962962964,2.0372222222222223
242,62,2002,13,1.8006666666666664,0.4004999999999999,1.8006666666666664,0.4004999999999999
135,2294,2002,13,0.6013333333333334,2.551,0.6013333333333334,2.551
252,167,2002,13,-0.75,-1.8125,-0.75,-1.8125
103,183,2002,13,0.8386831275720166,1.7401234567901236,0.8386831275720166,1.7401234567901236
2006,2084,2002,13,-0.49433333333333335,-2.9457500000000003,-0.49433333333333335,-2.9457500000000003
2393,2433,2002,13,-0.0020576131687242796,-1.6126543209876543,-0.0020576131687242796,-1.6126543209876543
2,61,2002,13,-1.438,2.5715000000000003,-1.438,2.5715000000000003
38,66,2002,13,0.2896666666666667,1.94225,0.2896666666666667,1.94225
84,213,2002,13,-0.21,-3.4075,-0.21,-3.4075
2116,2309,2002,13,-1.257201646090535,-0.3040123456790125,-1.257201646090535,-0.3040123456790125
202,23,2002,13,-0.41,-4.5575,-0.41,-4.5575
2483,264,2002,13,0.955,3.84125,0.955,3.84125
58,189,2002,13,-0.27754915409236397,2.4307270233196157,-0.27754915409236397,2.4307270233196157
57,2579,2002,13,-0.6263333333333333,1.05525,-0.6263333333333333,1.05525
24,204,2002,13,0.9414723365340648,-2.5994513031550066,0.9414723365340648,-2.5994513031550066
2132,248,2002,13,0.6260288065843621,1.2750771604938271,0.6260288065843621,1.2750771604938271
2711,2649,2002,13,-1.4103333333333332,-1.83275,-1.4103333333333332,-1.83275
127,2509,2002,13,-0.875,-1.28125,-0.875,-1.28125
2439,2005,2002,13,0.05925925925925927,-1.4555555555555555,0.05925925925925927,-1.4555555555555555
52,153,2002,13,0.37566666666666665,2.9567499999999995,0.37566666666666665,2.9567499999999995
21,36,2002,13,-0.2123333333333333,-2.08425,-0.2123333333333333,-2.08425
259,277,2002,14,-0.08454545454545453,3.9615909090909094,-0.08454545454545453,3.9615909090909094
2390,221,2002,14,0.3211111111111111,6.518611111111111,0.3211111111111111,6.518611111111111
70,166,2002,14,-0.5049798686162322,-3.5378258105530835,-0.5049798686162322,-3.5378258105530835
197,239,2002,14,-1.4291666666666665,-0.19687499999999994,-1.4291666666666665,-0.19687499999999994
248,58,2002,14,0.3893333333333333,-1.508,0.3893333333333333,-1.508
193,2116,2002,14,0.615855524946434,2.189164370982553,0.615855524946434,2.189164370982553
2433,309,2002,14,-0.3203856749311295,-5.672107438016529,-0.3203856749311295,-5.672107438016529
195,276,2002,14,-0.6077134986225895,-2.1807851239669422,-0.6077134986225895,-2.1807851239669422
36,167,2002,14,-0.5547207613323316,1.7430503380916604,-0.5547207613323316,1.7430503380916604
2567,202,2002,14,-1.5697470573503631,-5.131855747558228,-1.5697470573503631,-5.131855747558228
2348,2638,2002,14,1.7793939393939393,-0.8654545454545457,1.7793939393939393,-0.8654545454545457
2509,84,2002,14,-0.1382419233658903,1.350864012021037,-0.1382419233658903,1.350864012021037
97,5,2002,14,0.45802469135802465,2.2601851851851853,0.45802469135802465,2.2601851851851853
344,8,2002,14,0.289,-2.10825,0.289,-2.10825
213,127,2002,14,-0.8557475582268971,3.199098422238918,-0.8557475582268971,3.199098422238918
26,30,2002,14,-0.3944903581267217,2.179132231404959,-0.3944903581267217,2.179132231404959
275,135,2002,14,0.47579966329966333,0.9610164141414141,0.47579966329966333,0.9610164141414141
201,2641,2002,14,-1.4945454545454544,5.07909090909091,-1.4945454545454544,5.07909090909091
142,2306,2002,14,0.5349361382419234,1.446656649135988,0.5349361382419234,1.446656649135988
238,2633,2002,14,0.5657400450788881,-2.234785875281743,0.5657400450788881,-2.234785875281743
235,349,2002,14,0.9292592592592591,-0.3863888888888889,0.9292592592592591,-0.3863888888888889
2050,2084,2002,14,-0.573030303030303,-1.704772727272727,-0.573030303030303,-1.704772727272727
204,2483,2002,14,-0.7402203856749313,2.8766528925619834,-0.7402203856749313,2.8766528925619834
2005,21,2002,14,-0.3345855246681693,2.885424492862509,-0.3345855246681693,2.885424492862509
66,41,2002,14,0.42824074074074076,1.2170138888888888,0.42824074074074076,1.2170138888888888
2440,68,2002,14,-0.24868519909842224,-0.25469571750563486,-0.24868519909842224,-0.25469571750563486
150,153,2002,14,0.33258201853243174,-2.5687453042824946,0.33258201853243174,-2.5687453042824946
99,145,2002,14,1.066969696969697,3.3252272727272727,1.066969696969697,3.3252272727272727
152,52,2002,14,0.06523569023569024,4.007260101010101,0.06523569023569024,4.007260101010101
154,2426,2002,14,0.7509641873278238,1.1382231404958678,0.7509641873278238,1.1382231404958678
2117,2711,2002,14,-0.33443526170798893,-2.3417355371900825,-0.33443526170798893,-2.3417355371900825
258,120,2002,14,0.9607438016528925,0.8341942148760331,0.9607438016528925,0.8341942148760331
2309,2006,2002,14,0.24628099173553722,-3.997107438016529,0.24628099173553722,-3.997107438016529
189,2199,2002,14,0.8363333333333333,4.85225,0.8363333333333333,4.85225
2655,2572,2002,14,-1.143801652892562,0.2785123966942149,-1.143801652892562,0.2785123966942149
333,2,2002,14,0.659228650137741,4.380785123966942,0.659228650137741,4.380785123966942
25,24,2002,14,-0.3586275982970198,1.6855747558226897,-0.3586275982970198,1.6855747558226897
2459,2649,2002,14,-1.291259704482845,0.8497370398196843,-1.291259704482845,0.8497370398196843
254,252,2002,14,-0.692121212121212,-0.11909090909090905,-0.692121212121212,-0.11909090909090905
218,103,2002,14,-0.981542699724518,-2.7134297520661157,-0.981542699724518,-2.7134297520661157
265,264,2002,14,0.6052341597796144,3.8789256198347104,0.6052341597796144,3.8789256198347104
62,2132,2002,14,-0.22303030303030305,2.932727272727273,-0.22303030303030305,2.932727272727273
2393,249,2002,14,-1.4612121212121212,-2.1459090909090914,-1.4612121212121212,-2.1459090909090914
23,278,2002,14,-0.9326599326599325,-2.5328282828282824,-0.9326599326599325,-2.5328282828282824
77,356,2002,14,1.2713498622589532,-3.910123966942148,1.2713498622589532,-3.910123966942148
194,130,2002,14,0.20686026936026936,4.6343118686868685,0.20686026936026936,4.6343118686868685
151,2628,2002,14,-0.5621399176954733,-1.3660493827160494,-0.5621399176954733,-1.3660493827160494
87,164,2002,14,-1.233939393939394,1.1745454545454548,-1.233939393939394,1.1745454545454548
228,2579,2002,14,1.177059854745805,1.200976709241172,1.177059854745805,1.200976709241172
145,344,2002,15,0.5629852241422489,0.5131480090157777,0.5629852241422489,0.5131480090157777
251,245,2002,15,0.33248569612205975,4.3857279084551815,0.33248569612205975,4.3857279084551815
158,38,2002,15,1.9506172839506173,2.8587962962962963,1.9506172839506173,2.8587962962962963
8,99,2002,15,-0.5174054595542199,2.6574004507888804,-0.5174054595542199,2.6574004507888804
12,9,2002,15,0.5156106519742883,-1.181473829201102,0.5156106519742883,-1.181473829201102
2633,96,2002,15,-0.6955922865013774,1.1146694214876036,-0.6955922865013774,1.1146694214876036
276,2050,2002,15,-0.40878787878787876,1.968409090909091,-0.40878787878787876,1.968409090909091
248,97,2002,15,0.7212622088655146,-1.5045078888054093,0.7212622088655146,-1.5045078888054093
2649,189,2002,15,0.4185032139577594,3.245695592286501,0.4185032139577594,3.245695592286501
2393,328,2002,15,0.25068870523415976,-0.993801652892562,0.25068870523415976,-0.993801652892562
120,154,2002,15,0.21952160493827164,3.872974537037037,0.21952160493827164,3.872974537037037
221,277,2002,15,1.434435261707989,2.9167355371900827,1.434435261707989,2.9167355371900827
2116,195,2002,15,0.31313131313131315,1.734848484848485,0.31313131313131315,1.734848484848485
103,164,2002,15,-0.5314508723599632,1.487775482093664,-0.5314508723599632,1.487775482093664
61,59,2002,15,0.8066077441077443,4.104955808080809,0.8066077441077443,4.104955808080809
52,57,2002,15,0.8766025641025642,3.219951923076923,0.8766025641025642,3.219951923076923
2628,235,2002,15,-0.16733333333333333,2.8245000000000005,-0.16733333333333333,2.8245000000000005
36,2439,2002,15,-0.1282793209876543,2.0496238425925926,-0.1282793209876543,2.0496238425925926
2572,151,2002,15,0.36707988980716255,1.1162190082644627,0.36707988980716255,1.1162190082644627
197,201,2002,15,-1.5073461891643711,0.6422176308539944,-1.5073461891643711,0.6422176308539944
2132,5,2002,15,0.7039819684447783,1.9143501126972202,0.7039819684447783,1.9143501126972202
30,87,2002,15,0.41798146756824445,4.245304282494366,0.41798146756824445,4.245304282494366
259,258,2002,15,0.6676684197345354,4.091660405709993,0.6676684197345354,4.091660405709993
167,2751,2002,15,0.470679012345679,-0.3136574074074074,0.470679012345679,-0.3136574074074074
183,2390,2002,15,0.43227731864095503,-0.06215564738292008,0.43227731864095503,-0.06215564738292008
62,333,2002,15,0.3673929376408715,3.1164537941397445,0.3673929376408715,3.1164537941397445
2348,278,2002,16,-1.4866850321395777,-2.796831955922865,-1.4866850321395777,-2.796831955922865
151,2132,2002,16,0.2617079889807163,-0.8946280991735536,0.2617079889807163,-0.8946280991735536
62,21,2002,16,0.7307692307692308,3.048076923076923,0.7307692307692308,3.048076923076923
2390,259,2002,16,-0.23484848484848486,6.073863636363636,-0.23484848484848486,6.073863636363636
2426,349,2002,16,0.07847707847707848,-4.304778554778554,0.07847707847707848,-4.304778554778554
276,2649,2002,16,-0.2513774104683195,2.425103305785124,-0.2513774104683195,2.425103305785124
26,265,2002,16,1.0502946127946127,2.333175505050505,1.0502946127946127,2.333175505050505
201,38,2002,16,0.4619984567901234,6.242332175925926,0.4619984567901234,6.242332175925926
61,8,2002,16,0.14004629629629628,4.230034722222222,0.14004629629629628,4.230034722222222
23,2755,2003,1,0.0,0.0,0.0,0.0
2306,25,2003,1,0.0,0.0,0.0,0.0
2006,2309,2003,2,0.0,0.0,0.0,0.0
2050,282,2003,2,0.0,0.0,0.0,0.0
252,59,2003,2,0.0,0.0,0.0,0.0
2459,120,2003,2,0.0,0.0,0.0,0.0
189,2198,2003,2,0.0,0.0,0.0,0.0
254,328,2003,2,0.0,0.0,0.0,0.0
2348,2390,2003,2,0.0,0.0,0.0,0.0
2393,2219,2003,2,0.0,0.0,0.0,0.0
2199,2193,2003,2,0.0,0.0,0.0,0.0
204,16,2003,2,0.0,0.0,0.0,0.0
195,2546,2003,2,0.0,0.0,0.0,0.0
2439,2649,2003,2,0.0,0.0,0.0,0.0
239,5,2003,2,0.0,0.0,0.0,0.0
344,2483,2003,2,0.0,0.0,0.0,0.0
2751,147,2003,2,0.0,0.0,0.0,0.0
127,2711,2003,2,0.0,0.0,0.0,0.0
2426,2678,2003,2,0.0,0.0,0.0,0.0
152,2717,2003,2,0.0,0.0,0.0,0.0
2633,278,2003,2,0.0,0.0,0.0,0.0
2005,2747,2003,2,0.0,0.0,0.0,0.0
2641,2567,2003,2,0.0,0.0,0.0,0.0
164,2084,2003,2,0.0,0.0,0.0,0.0
142,356,2003,2,0.0,0.0,0.0,0.0
2,30,2003,2,0.0,0.0,0.0,0.0
213,218,2003,2,0.0,0.0,0.0,0.0
333,58,2003,2,0.0,0.0,0.0,0.0
194,264,2003,2,0.0,0.0,0.0,0.0
228,61,2003,2,0.0,0.0,0.0,0.0
238,145,2003,2,0.0,0.0,0.0,0.0
21,331,2003,2,0.0,0.0,0.0,0.0
158,197,2003,2,0.0,0.0,0.0,0.0
2305,77,2003,2,0.0,0.0,0.0,0.0
62,2026,2003,2,0.0,0.0,0.0,0.0
25,2572,2003,2,4.666666666666667,0.0,4.666666666666667,0.0
130,2117,2003,2,0.0,0.0,0.0,0.0
103,154,2003,2,0.0,0.0,0.0,0.0
258,150,2003,2,0.0,0.0,0.0,0.0
276,-1,2003,2,0.0,0.0,0.0,0.0
2306,2653,2003,2,-4.666666666666667,0.0,-4.666666666666667,0.0
99,2433,2003,2,0.0,0.0,0.0,0.0
66,2460,2003,2,0.0,0.0,0.0,0.0
12,2638,2003,2,0.0,0.0,0.0,0.0
248,242,2003,2,0.0,0.0,0.0,0.0
2579,309,2003,2,0.0,0.0,0.0,0.0
57,23,2003,2,0.0,0.0,0.0,0.0
135,202,2003,2,0.0,0.0,0.0,0.0
265,70,2003,2,0.0,0.0,0.0,0.0
201,249,2003,2,0.0,0.0,0.0,0.0
167,-1,2003,2,0.0,0.0,0.0,0.0
41,84,2003,2,0.0,0.0,0.0,0.0
2440,253,2003,2,0.0,0.0,0.0,0.0
2294,193,2003,2,0.0,0.0,0.0,0.0
245,2032,2003,2,0.0,0.0,0.0,0.0
235,2635,2003,2,0.0,0.0,0.0,0.0
36,38,2003,2,0.0,0.0,0.0,0.0
277,275,2003,2,0.0,0.0,0.0,0.0
153,52,2003,2,0.0,0.0,0.0,0.0
96,97,2003,2,0.0,0.0,0.0,0.0
251,166,2003,2,0.0,0.0,0.0,0.0
259,2116,2003,2,0.0,0.0,0.0,0.0
2132,151,2003,2,0.0,0.0,0.0,0.0
2655,2628,2003,2,0.0,0.0,0.0,0.0
2199,2710,2003,3,-2.3333333333333335,0.0,-2.3333333333333335,0.0
5,2572,2003,3,-1.6666666666666667,0.0,-1.6666666666666667,0.0
278,204,2003,3,6.0,0.0,6.0,0.0
2117,160,2003,3,12.666666666666666,0.0,12.666666666666666,0.0
235,145,2003,3,-10.0,0.0,-10.0,0.0
333,201,2003,3,-7.666666666666667,0.0,-7.666666666666667,0.0
2649,2335,2003,3,3.3333333333333335,0.0,3.3333333333333335,0.0
154,152,2003,3,-1.3333333333333333,0.0,-1.3333333333333333,0.0
68,304,2003,3,0.0,0.0,0.0,0.0
2459,2635,2003,3,-2.3333333333333335,0.0,-2.3333333333333335,0.0
259,256,2003,3,-7.0,0.0,-7.0,0.0
238,236,2003,3,2.0,0.0,2.0,0.0
2305,2439,2003,3,2.6666666666666665,0.0,2.6666666666666665,0.0
2638,13,2003,3,11.666666666666666,0.0,11.666666666666666,0.0
194,21,2003,3,-6.333333333333333,0.0,-6.333333333333333,0.0
70,331,2003,3,8.333333333333334,0.0,8.333333333333334,0.0
275,2006,2003,3,-2.3333333333333335,0.0,-2.3333333333333335,0.0
2294,2084,2003,3,-6.0,0.0,-6.0,0.0
309,2348,2003,3,2.3333333333333335,0.0,2.3333333333333335,0.0
58,2447,2003,3,7.666666666666667,0.0,7.666666666666667,0.0
2306,2377,2003,3,-7.833333333333333,0.375,-7.833333333333333,0.375
356,2287,2003,3,2.3333333333333335,0.0,2.3333333333333335,0.0
153,183,2003,3,12.333333333333334,0.0,12.333333333333334,0.0
213,103,2003,3,-4.333333333333333,0.0,-4.333333333333333,0.0
218,222,2003,3,4.333333333333333,0.0,4.333333333333333,0.0
61,2393,2003,3,-10.0,0.0,-10.0,0.0
30,252,2003,3,-7.666666666666667,0.0,-7.666666666666667,0.0
264,84,2003,3,6.333333333333333,0.0,6.333333333333333,0.0
221,2309,2003,3,0.0,0.0,0.0,0.0
2628,2426,2003,3,-1.0,0.0,-1.0,0.0
77,2005,2003,3,-2.6666666666666665,0.0,-2.6666666666666665,0.0
150,2717,2003,3,9.0,0.0,9.0,0.0
127,164,2003,3,-1.6666666666666667,0.0,-1.6666666666666667,0.0
2050,142,2003,3,-8.0,0.0,-8.0,0.0
2390,57,2003,3,-13.0,0.0,-13.0,0.0
2433,2617,2003,3,14.0,0.0,14.0,0.0
197,2751,2003,3,3.3333333333333335,0.0,3.3333333333333335,0.0
130,248,2003,3,-12.666666666666666,0.0,-12.666666666666666,0.0
2633,276,2003,3,-6.0,0.0,-6.0,0.0
2655,2466,2003,3,1.0,0.0,1.0,0.0
2032,2630,2003,3,5.0,0.0,5.0,0.0
249,239,2003,3,11.333333333333334,0.0,11.333333333333334,0.0
8,202,2003,3,0.0,0.0,0.0,0.0
158,328,2003,3,-3.3333333333333335,0.0,-3.3333333333333335,0.0
87,265,2003,3,0.0,0.0,0.0,0.0
2579,258,2003,3,-2.3333333333333335,0.0,-2.3333333333333335,0.0
2641,167,2003,3,-16.0,0.0,-16.0,0.0
59,2,2003,3,3.6666666666666665,0.0,3.6666666666666665,0.0
24,23,2003,3,0.0,0.0,0.0,0.0
2711,2729,2003,3,1.6666666666666667,0.0,1.6666666666666667,0.0
96,93,2003,3,5.333333333333333,0.0,5.333333333333333,0.0
12,99,2003,3,-11.666666666666666,0.0,-11.666666666666666,0.0
2509,189,2003,3,0.0,0.0,0.0,0.0
66,195,2003,3,-2.3333333333333335,0.0,-2.3333333333333335,0.0
151,277,2003,3,12.333333333333334,0.0,12.333333333333334,0.0
25,36,2003,3,-9.166666666666666,-4.625,-9.166666666666666,-4.625
349,41,2003,3,0.0,0.0,0.0,0.0
135,2653,2003,3,-13.0,0.0,-13.0,0.0
9,2464,2003,3,0.0,0.0,0.0,0.0
166,2703,2003,3,19.666666666666668,0.0,19.666666666666668,0.0
38,26,2003,3,-2.3333333333333335,0.0,-2.3333333333333335,0.0
52,120,2003,3,-12.333333333333334,0.0,-12.333333333333334,0.0
245,254,2003,3,-5.0,0.0,-5.0,0.0
228,231,2003,3,10.0,0.0,10.0,0.0
2483,2440,2003,3,-2.6666666666666665,0.0,-2.6666666666666665,0.0
254,25,2003,4,3.5833333333333335,4.9375,3.5833333333333335,4.9375
276,2649,2003,4,5.25,5.6875,5.25,5.6875
238,2,2003,4,-11.75,-3.9375,-11.75,-3.9375
145,2433,2003,4,6.5,4.375,6.5,4.375
251,8,2003,4,-12.166666666666666,5.625,-12.166666666666666,5.625
30,62,2003,4,0.6666666666666666,5.5,0.6666666666666666,5.5
2638,21,2003,4,2.3333333333333335,-5.25,2.3333333333333335,-5.25
