user,item,rating
2015.0-9.0-11.0-98.0|2348.0,SpreadSBG,2.5
2015.0-9.0-11.0-98.0|2348.0,SpreadSIA,2.5
2015.0-9.0-11.0-98.0|2348.0,SpreadSportsbet,2.5
2015.0-9.0-11.0-98.0|2348.0,SpreadStation,2.5
2015.0-9.0-11.0-98.0|2348.0,SpreadWag,2.611875225569865
2015.0-9.0-11.0-98.0|2348.0,SpreadWestgate,2.5
2015.0-9.0-12.0-120.0|189.0,SpreadMirage,-7.5
2015.0-9.0-12.0-120.0|189.0,SpreadPinnacle,-7
2015.0-9.0-12.0-120.0|189.0,SpreadSBG,-7.5
2015.0-9.0-12.0-120.0|189.0,SpreadSIA,-7
2015.0-9.0-12.0-120.0|189.0,SpreadSportsbet,-7.5
2015.0-9.0-12.0-120.0|189.0,SpreadStation,-7.5
2015.0-9.0-12.0-120.0|189.0,SpreadWag,-7
2015.0-9.0-12.0-120.0|189.0,SpreadWestgate,-7
2015.0-9.0-12.0-130.0|204.0,SpreadMirage,-14
2015.0-9.0-12.0-130.0|204.0,SpreadPinnacle,-13.5
2015.0-9.0-12.0-130.0|204.0,SpreadSBG,-13.5
2015.0-9.0-12.0-130.0|204.0,SpreadSIA,-14
2015.0-9.0-12.0-130.0|204.0,SpreadSportsbet,-13.5
2015.0-9.0-12.0-130.0|204.0,SpreadStation,-14
2015.0-9.0-12.0-130.0|204.0,SpreadWag,-13.5
2015.0-9.0-12.0-130.0|204.0,SpreadWestgate,-13.5
2015.0-9.0-12.0-145.0|278.0,SpreadMirage,-32
2015.0-9.0-12.0-145.0|278.0,SpreadPinnacle,-32
2015.0-9.0-12.0-145.0|278.0,SpreadSBG,-32
2015.0-9.0-12.0-145.0|278.0,SpreadSIA,-32
2015.0-9.0-12.0-145.0|278.0,SpreadSportsbet,-32
2015.0-9.0-12.0-145.0|278.0,SpreadStation,-32
2015.0-9.0-12.0-145.0|278.0,SpreadWag,-32
2015.0-9.0-12.0-145.0|278.0,SpreadWestgate,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadMirage,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadPinnacle,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadSBG,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadSIA,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadSportsbet,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadStation,-32
2015.0-9.0-12.0-150.0|2428.0,SpreadWestgate,-32
2015.0-9.0-12.0-152.0|2198.0,SpreadMirage,-23.999999999999996
2015.0-9.0-12.0-152.0|2198.0,SpreadPinnacle,-24
2015.0-9.0-12.0-152.0|2198.0,SpreadSBG,-24
2015.0-9.0-12.0-152.0|2198.0,SpreadSIA,-24
2015.0-9.0-12.0-152.0|2198.0,SpreadSportsbet,-24
2015.0-9.0-12.0-152.0|2198.0,SpreadStation,-24
2015.0-9.0-12.0-152.0|2198.0,SpreadWestgate,-24
2015.0-9.0-12.0-153.0|2448.0,SpreadMirage,-33.5
2015.0-9.0-12.0-153.0|2448.0,SpreadPinnacle,-33.5
2015.0-9.0-12.0-153.0|2448.0,SpreadSBG,-33.5
2015.0-9.0-12.0-153.0|2448.0,SpreadSIA,-33.5
2015.0-9.0-12.0-153.0|2448.0,SpreadSportsbet,-33.5
2015.0-9.0-12.0-153.0|2448.0,SpreadStation,-33.5
2015.0-9.0-12.0-153.0|2448.0,SpreadWestgate,-33.5
2015.0-9.0-12.0-164.0|265.0,SpreadMirage,-5
2015.0-9.0-12.0-164.0|265.0,SpreadPinnacle,-5
2015.0-9.0-12.0-164.0|265.0,SpreadSBG,-5.5
2015.0-9.0-12.0-164.0|265.0,SpreadSIA,-5.5
2015.0-9.0-12.0-164.0|265.0,SpreadSportsbet,-5.5
2015.0-9.0-12.0-164.0|265.0,SpreadStation,-5
2015.0-9.0-12.0-164.0|265.0,SpreadWag,-5.5
2015.0-9.0-12.0-164.0|265.0,SpreadWestgate,-5.5
2015.0-9.0-12.0-183.0|154.0,SpreadMirage,-3.5
2015.0-9.0-12.0-183.0|154.0,SpreadPinnacle,-4
2015.0-9.0-12.0-183.0|154.0,SpreadSBG,-4
2015.0-9.0-12.0-183.0|154.0,SpreadSIA,-4
2015.0-9.0-12.0-183.0|154.0,SpreadSportsbet,-4
2015.0-9.0-12.0-183.0|154.0,SpreadStation,-4
2015.0-9.0-12.0-183.0|154.0,SpreadWag,-4
2015.0-9.0-12.0-183.0|154.0,SpreadWestgate,-4
2015.0-9.0-12.0-194.0|62.0,SpreadMirage,-42.0112822897239
2015.0-9.0-12.0-194.0|62.0,SpreadPinnacle,-42.5
2015.0-9.0-12.0-194.0|62.0,SpreadSBG,-42.00248434011895
2015.0-9.0-12.0-194.0|62.0,SpreadSIA,-42.5
2015.0-9.0-12.0-194.0|62.0,SpreadSportsbet,-42.5
2015.0-9.0-12.0-194.0|62.0,SpreadStation,-42.5
2015.0-9.0-12.0-194.0|62.0,SpreadWag,-41.5
2015.0-9.0-12.0-194.0|62.0,SpreadWestgate,-42.01326690632739
2015.0-9.0-12.0-195.0|276.0,SpreadMirage,3
2015.0-9.0-12.0-195.0|276.0,SpreadPinnacle,3
2015.0-9.0-12.0-195.0|276.0,SpreadSBG,3
2015.0-9.0-12.0-195.0|276.0,SpreadSIA,3
2015.0-9.0-12.0-195.0|276.0,SpreadSportsbet,3
2015.0-9.0-12.0-195.0|276.0,SpreadStation,3
2015.0-9.0-12.0-195.0|276.0,SpreadWag,3
2015.0-9.0-12.0-195.0|276.0,SpreadWestgate,3
2015.0-9.0-12.0-197.0|2110.0,SpreadMirage,-37
2015.0-9.0-12.0-197.0|2110.0,SpreadPinnacle,-37
2015.0-9.0-12.0-197.0|2110.0,SpreadSBG,-37
2015.0-9.0-12.0-197.0|2110.0,SpreadSIA,-37
2015.0-9.0-12.0-197.0|2110.0,SpreadSportsbet,-37
2015.0-9.0-12.0-197.0|2110.0,SpreadStation,-37
2015.0-9.0-12.0-197.0|2110.0,SpreadWestgate,-37
2015.0-9.0-12.0-2.0|55.0,SpreadMirage,-39.5
2015.0-9.0-12.0-2.0|55.0,SpreadPinnacle,-39.5
2015.0-9.0-12.0-2.0|55.0,SpreadSBG,-39.5
2015.0-9.0-12.0-2.0|55.0,SpreadSIA,-39.5
2015.0-9.0-12.0-2.0|55.0,SpreadSportsbet,-39.5
2015.0-9.0-12.0-2.0|55.0,SpreadStation,-40
2015.0-9.0-12.0-2.0|55.0,SpreadWag,-40
2015.0-9.0-12.0-2.0|55.0,SpreadWestgate,-39.5
2015.0-9.0-12.0-2006.0|221.0,SpreadMirage,12.5
2015.0-9.0-12.0-2006.0|221.0,SpreadPinnacle,11.5
2015.0-9.0-12.0-2006.0|221.0,SpreadSBG,12
2015.0-9.0-12.0-2006.0|221.0,SpreadSIA,12.5
2015.0-9.0-12.0-2006.0|221.0,SpreadSportsbet,12
2015.0-9.0-12.0-2006.0|221.0,SpreadStation,12.5
2015.0-9.0-12.0-2006.0|221.0,SpreadWag,12
2015.0-9.0-12.0-2006.0|221.0,SpreadWestgate,12.5
2015.0-9.0-12.0-2032.0|142.0,SpreadMirage,10.5
2015.0-9.0-12.0-2032.0|142.0,SpreadPinnacle,9.5
2015.0-9.0-12.0-2032.0|142.0,SpreadSBG,10
2015.0-9.0-12.0-2032.0|142.0,SpreadSIA,10
2015.0-9.0-12.0-2032.0|142.0,SpreadSportsbet,9.5
2015.0-9.0-12.0-2032.0|142.0,SpreadStation,10
2015.0-9.0-12.0-2032.0|142.0,SpreadWag,10
2015.0-9.0-12.0-2032.0|142.0,SpreadWestgate,10
2015.0-9.0-12.0-2117.0|2405.0,SpreadMirage,-20.5
2015.0-9.0-12.0-2117.0|2405.0,SpreadPinnacle,-20.5
2015.0-9.0-12.0-2117.0|2405.0,SpreadSBG,-20.5
2015.0-9.0-12.0-2117.0|2405.0,SpreadSIA,-20.5
2015.0-9.0-12.0-2117.0|2405.0,SpreadSportsbet,-20.5
2015.0-9.0-12.0-2117.0|2405.0,SpreadStation,-20.5
2015.0-9.0-12.0-2117.0|2405.0,SpreadWestgate,-20.5
2015.0-9.0-12.0-213.0|2084.0,SpreadMirage,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadPinnacle,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadSBG,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadSIA,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadSportsbet,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadStation,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadWag,-17
2015.0-9.0-12.0-213.0|2084.0,SpreadWestgate,-16.5
2015.0-9.0-12.0-2226.0|2390.0,SpreadMirage,17.33359015932125
2015.0-9.0-12.0-2226.0|2390.0,SpreadPinnacle,17
2015.0-9.0-12.0-2226.0|2390.0,SpreadSBG,17.333271962371054
2015.0-9.0-12.0-2226.0|2390.0,SpreadSIA,17.5
2015.0-9.0-12.0-2226.0|2390.0,SpreadSportsbet,17.5
2015.0-9.0-12.0-2226.0|2390.0,SpreadStation,17.5
2015.0-9.0-12.0-2226.0|2390.0,SpreadWag,17.500000000000004
2015.0-9.0-12.0-2226.0|2390.0,SpreadWestgate,17.5
2015.0-9.0-12.0-228.0|2026.0,SpreadMirage,-18.87978262790274
2015.0-9.0-12.0-228.0|2026.0,SpreadPinnacle,-18.5
2015.0-9.0-12.0-228.0|2026.0,SpreadSBG,-18.87527426152118
2015.0-9.0-12.0-228.0|2026.0,SpreadSIA,-20
2015.0-9.0-12.0-228.0|2026.0,SpreadSportsbet,-18.5
2015.0-9.0-12.0-228.0|2026.0,SpreadStation,-19.5
2015.0-9.0-12.0-228.0|2026.0,SpreadWag,-18.5
2015.0-9.0-12.0-228.0|2026.0,SpreadWestgate,-18.5
2015.0-9.0-12.0-2305.0|235.0,SpreadMirage,12.5
2015.0-9.0-12.0-2305.0|235.0,SpreadPinnacle,12
2015.0-9.0-12.0-2305.0|235.0,SpreadSBG,11.5
2015.0-9.0-12.0-2305.0|235.0,SpreadSIA,11.5
2015.0-9.0-12.0-2305.0|235.0,SpreadSportsbet,11.5
2015.0-9.0-12.0-2305.0|235.0,SpreadStation,13
2015.0-9.0-12.0-2305.0|235.0,SpreadWag,12.5
2015.0-9.0-12.0-2305.0|235.0,SpreadWestgate,12.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadMirage,-29.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadPinnacle,-29.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadSBG,-29.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadSIA,-29.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadSportsbet,-29.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadStation,-29.5
2015.0-9.0-12.0-2309.0|2169.0,SpreadWestgate,-29.5
2015.0-9.0-12.0-238.0|61.0,SpreadMirage,17.873799266390108
2015.0-9.0-12.0-238.0|61.0,SpreadPinnacle,17.5
2015.0-9.0-12.0-238.0|61.0,SpreadSBG,17.87467833676658
2015.0-9.0-12.0-238.0|61.0,SpreadSIA,18
2015.0-9.0-12.0-238.0|61.0,SpreadSportsbet,18
2015.0-9.0-12.0-238.0|61.0,SpreadStation,19
2015.0-9.0-12.0-238.0|61.0,SpreadWag,18
2015.0-9.0-12.0-238.0|61.0,SpreadWestgate,17.87350435597221
2015.0-9.0-12.0-239.0|2320.0,SpreadMirage,-57.5
2015.0-9.0-12.0-239.0|2320.0,SpreadPinnacle,-57.5
2015.0-9.0-12.0-239.0|2320.0,SpreadSBG,-57.5
2015.0-9.0-12.0-239.0|2320.0,SpreadSIA,-57.5
2015.0-9.0-12.0-239.0|2320.0,SpreadSportsbet,-57.5
2015.0-9.0-12.0-239.0|2320.0,SpreadStation,-57.5
2015.0-9.0-12.0-239.0|2320.0,SpreadWestgate,-57.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadMirage,-39.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadPinnacle,-39.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadSBG,-39.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadSIA,-39.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadSportsbet,-39.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadStation,-39.5
2015.0-9.0-12.0-2433.0|2447.0,SpreadWestgate,-39.5
2015.0-9.0-12.0-2440.0|12.0,SpreadMirage,10
2015.0-9.0-12.0-2440.0|12.0,SpreadPinnacle,9.5
2015.0-9.0-12.0-2440.0|12.0,SpreadSBG,9.5
2015.0-9.0-12.0-2440.0|12.0,SpreadSIA,9.5
2015.0-9.0-12.0-2440.0|12.0,SpreadSportsbet,9.5
2015.0-9.0-12.0-2440.0|12.0,SpreadStation,10
2015.0-9.0-12.0-2440.0|12.0,SpreadWag,10
2015.0-9.0-12.0-2440.0|12.0,SpreadWestgate,10
2015.0-9.0-12.0-245.0|2050.0,SpreadMirage,-31.000000000000004
2015.0-9.0-12.0-245.0|2050.0,SpreadPinnacle,-31
2015.0-9.0-12.0-245.0|2050.0,SpreadSBG,-31
2015.0-9.0-12.0-245.0|2050.0,SpreadSIA,-31
2015.0-9.0-12.0-245.0|2050.0,SpreadSportsbet,-31
2015.0-9.0-12.0-245.0|2050.0,SpreadStation,-31
2015.0-9.0-12.0-245.0|2050.0,SpreadWag,-31
2015.0-9.0-12.0-245.0|2050.0,SpreadWestgate,-31
2015.0-9.0-12.0-2459.0|93.0,SpreadMirage,-29
2015.0-9.0-12.0-2459.0|93.0,SpreadPinnacle,-29
2015.0-9.0-12.0-2459.0|93.0,SpreadSBG,-29
2015.0-9.0-12.0-2459.0|93.0,SpreadSIA,-29
2015.0-9.0-12.0-2459.0|93.0,SpreadSportsbet,-29
2015.0-9.0-12.0-2459.0|93.0,SpreadStation,-29
2015.0-9.0-12.0-2459.0|93.0,SpreadWestgate,-29
2015.0-9.0-12.0-25.0|21.0,SpreadMirage,-13.5
2015.0-9.0-12.0-25.0|21.0,SpreadPinnacle,-12.5
2015.0-9.0-12.0-25.0|21.0,SpreadSBG,-12.5
2015.0-9.0-12.0-25.0|21.0,SpreadSIA,-13
2015.0-9.0-12.0-25.0|21.0,SpreadSportsbet,-12.5
2015.0-9.0-12.0-25.0|21.0,SpreadStation,-13.5
2015.0-9.0-12.0-25.0|21.0,SpreadWag,-12.5
2015.0-9.0-12.0-25.0|21.0,SpreadWestgate,-13
2015.0-9.0-12.0-2509.0|282.0,SpreadMirage,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadPinnacle,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadSBG,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadSIA,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadSportsbet,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadStation,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadWag,-15
2015.0-9.0-12.0-2509.0|282.0,SpreadWestgate,-15
2015.0-9.0-12.0-254.0|328.0,SpreadMirage,-11
2015.0-9.0-12.0-254.0|328.0,SpreadPinnacle,-11.5
2015.0-9.0-12.0-254.0|328.0,SpreadSBG,-11.5
2015.0-9.0-12.0-254.0|328.0,SpreadSIA,-12
2015.0-9.0-12.0-254.0|328.0,SpreadSportsbet,-11.5
2015.0-9.0-12.0-254.0|328.0,SpreadStation,-12
2015.0-9.0-12.0-254.0|328.0,SpreadWag,-11.436903996988287
2015.0-9.0-12.0-254.0|328.0,SpreadWestgate,-11
2015.0-9.0-12.0-2567.0|249.0,SpreadMirage,-5.5
2015.0-9.0-12.0-2567.0|249.0,SpreadPinnacle,-6
2015.0-9.0-12.0-2567.0|249.0,SpreadSBG,-6.5
2015.0-9.0-12.0-2567.0|249.0,SpreadSIA,-6
2015.0-9.0-12.0-2567.0|249.0,SpreadSportsbet,-6
2015.0-9.0-12.0-2567.0|249.0,SpreadStation,-6
2015.0-9.0-12.0-2567.0|249.0,SpreadWag,-6
2015.0-9.0-12.0-2567.0|249.0,SpreadWestgate,-6
2015.0-9.0-12.0-2572.0|2046.0,SpreadMirage,-36
2015.0-9.0-12.0-2572.0|2046.0,SpreadPinnacle,-36
2015.0-9.0-12.0-2572.0|2046.0,SpreadSBG,-36
2015.0-9.0-12.0-2572.0|2046.0,SpreadSIA,-36
2015.0-9.0-12.0-2572.0|2046.0,SpreadSportsbet,-36
2015.0-9.0-12.0-2572.0|2046.0,SpreadStation,-36
2015.0-9.0-12.0-2572.0|2046.0,SpreadWestgate,-36
2015.0-9.0-12.0-2579.0|96.0,SpreadMirage,-7
2015.0-9.0-12.0-2579.0|96.0,SpreadPinnacle,-7
2015.0-9.0-12.0-2579.0|96.0,SpreadSBG,-7
2015.0-9.0-12.0-2579.0|96.0,SpreadSIA,-7
2015.0-9.0-12.0-2579.0|96.0,SpreadSportsbet,-7.5
2015.0-9.0-12.0-2579.0|96.0,SpreadStation,-7
2015.0-9.0-12.0-2579.0|96.0,SpreadWag,-7
2015.0-9.0-12.0-2579.0|96.0,SpreadWestgate,-7
2015.0-9.0-12.0-258.0|87.0,SpreadMirage,13
2015.0-9.0-12.0-258.0|87.0,SpreadPinnacle,13.5
2015.0-9.0-12.0-258.0|87.0,SpreadSBG,13.5
2015.0-9.0-12.0-258.0|87.0,SpreadSIA,13
2015.0-9.0-12.0-258.0|87.0,SpreadSportsbet,13.5
2015.0-9.0-12.0-258.0|87.0,SpreadStation,12.5
2015.0-9.0-12.0-258.0|87.0,SpreadWag,13
2015.0-9.0-12.0-258.0|87.0,SpreadWestgate,13
2015.0-9.0-12.0-259.0|231.0,SpreadMirage,-35
2015.0-9.0-12.0-259.0|231.0,SpreadPinnacle,-35
2015.0-9.0-12.0-259.0|231.0,SpreadSBG,-35
2015.0-9.0-12.0-259.0|231.0,SpreadSIA,-35
2015.0-9.0-12.0-259.0|231.0,SpreadSportsbet,-35
2015.0-9.0-12.0-259.0|231.0,SpreadStation,-35
2015.0-9.0-12.0-259.0|231.0,SpreadWestgate,-35
2015.0-9.0-12.0-2628.0|2617.0,SpreadMirage,-46
2015.0-9.0-12.0-2628.0|2617.0,SpreadPinnacle,-46
2015.0-9.0-12.0-2628.0|2617.0,SpreadSBG,-46
2015.0-9.0-12.0-2628.0|2617.0,SpreadSIA,-46
2015.0-9.0-12.0-2628.0|2617.0,SpreadSportsbet,-46
2015.0-9.0-12.0-2628.0|2617.0,SpreadStation,-46
2015.0-9.0-12.0-2628.0|2617.0,SpreadWestgate,-46
2015.0-9.0-12.0-2633.0|201.0,SpreadMirage,2.201522036929835
2015.0-9.0-12.0-2633.0|201.0,SpreadPinnacle,2.5
2015.0-9.0-12.0-2633.0|201.0,SpreadSBG,2
2015.0-9.0-12.0-2633.0|201.0,SpreadSIA,2
2015.0-9.0-12.0-2633.0|201.0,SpreadSportsbet,2.5
2015.0-9.0-12.0-2633.0|201.0,SpreadStation,2
2015.0-9.0-12.0-2633.0|201.0,SpreadWag,2
2015.0-9.0-12.0-2633.0|201.0,SpreadWestgate,1.5
2015.0-9.0-12.0-2636.0|2306.0,SpreadMirage,14.5
2015.0-9.0-12.0-2636.0|2306.0,SpreadPinnacle,14
2015.0-9.0-12.0-2636.0|2306.0,SpreadSBG,14.19924295343795
2015.0-9.0-12.0-2636.0|2306.0,SpreadSIA,14
2015.0-9.0-12.0-2636.0|2306.0,SpreadSportsbet,14
2015.0-9.0-12.0-2636.0|2306.0,SpreadStation,14.5
2015.0-9.0-12.0-2636.0|2306.0,SpreadWag,14.5
2015.0-9.0-12.0-2636.0|2306.0,SpreadWestgate,14
2015.0-9.0-12.0-264.0|16.0,SpreadMirage,-30.5
2015.0-9.0-12.0-264.0|16.0,SpreadPinnacle,-30.5
2015.0-9.0-12.0-264.0|16.0,SpreadSBG,-30.5
2015.0-9.0-12.0-264.0|16.0,SpreadSIA,-30.5
2015.0-9.0-12.0-264.0|16.0,SpreadSportsbet,-30.5
2015.0-9.0-12.0-264.0|16.0,SpreadStation,-31
2015.0-9.0-12.0-264.0|16.0,SpreadWag,-31
2015.0-9.0-12.0-264.0|16.0,SpreadWestgate,-30.5
2015.0-9.0-12.0-2641.0|2638.0,SpreadMirage,-20.505780719831606
2015.0-9.0-12.0-2641.0|2638.0,SpreadPinnacle,-20.5
2015.0-9.0-12.0-2641.0|2638.0,SpreadSBG,-20.50091802116653
2015.0-9.0-12.0-2641.0|2638.0,SpreadSIA,-21
2015.0-9.0-12.0-2641.0|2638.0,SpreadSportsbet,-20.5
2015.0-9.0-12.0-2641.0|2638.0,SpreadStation,-20.5
2015.0-9.0-12.0-2641.0|2638.0,SpreadWag,-20
2015.0-9.0-12.0-2641.0|2638.0,SpreadWestgate,-20.506373706931015
2015.0-9.0-12.0-2653.0|2127.0,SpreadMirage,-4.5
2015.0-9.0-12.0-2653.0|2127.0,SpreadPinnacle,-4.5
2015.0-9.0-12.0-2653.0|2127.0,SpreadSBG,-4.5
2015.0-9.0-12.0-2653.0|2127.0,SpreadSIA,-4.5
2015.0-9.0-12.0-2653.0|2127.0,SpreadSportsbet,-4.5
2015.0-9.0-12.0-2653.0|2127.0,SpreadStation,-4.5
2015.0-9.0-12.0-2653.0|2127.0,SpreadWestgate,-4.5
2015.0-9.0-12.0-275.0|193.0,SpreadMirage,-31.000000000000004
2015.0-9.0-12.0-275.0|193.0,SpreadPinnacle,-31
2015.0-9.0-12.0-275.0|193.0,SpreadSBG,-31
2015.0-9.0-12.0-275.0|193.0,SpreadSIA,-31
2015.0-9.0-12.0-275.0|193.0,SpreadSportsbet,-31
2015.0-9.0-12.0-275.0|193.0,SpreadStation,-31
2015.0-9.0-12.0-275.0|193.0,SpreadWag,-31
2015.0-9.0-12.0-275.0|193.0,SpreadWestgate,-31
2015.0-9.0-12.0-2751.0|2199.0,SpreadMirage,-12
2015.0-9.0-12.0-2751.0|2199.0,SpreadPinnacle,-11
2015.0-9.0-12.0-2751.0|2199.0,SpreadSBG,-11
2015.0-9.0-12.0-2751.0|2199.0,SpreadSIA,-12
2015.0-9.0-12.0-2751.0|2199.0,SpreadSportsbet,-11
2015.0-9.0-12.0-2751.0|2199.0,SpreadStation,-11.398605753846638
2015.0-9.0-12.0-2751.0|2199.0,SpreadWag,-12.5
2015.0-9.0-12.0-2751.0|2199.0,SpreadWestgate,-12
2015.0-9.0-12.0-277.0|2335.0,SpreadMirage,-32
2015.0-9.0-12.0-277.0|2335.0,SpreadPinnacle,-32
2015.0-9.0-12.0-277.0|2335.0,SpreadSBG,-32
2015.0-9.0-12.0-277.0|2335.0,SpreadSIA,-32
2015.0-9.0-12.0-277.0|2335.0,SpreadSportsbet,-32
2015.0-9.0-12.0-277.0|2335.0,SpreadStation,-32
2015.0-9.0-12.0-277.0|2335.0,SpreadWestgate,-32
2015.0-9.0-12.0-290.0|2711.0,SpreadMirage,4.5
2015.0-9.0-12.0-290.0|2711.0,SpreadPinnacle,5.5
2015.0-9.0-12.0-290.0|2711.0,SpreadSBG,5
2015.0-9.0-12.0-290.0|2711.0,SpreadSIA,5
2015.0-9.0-12.0-290.0|2711.0,SpreadSportsbet,5
2015.0-9.0-12.0-290.0|2711.0,SpreadStation,5
2015.0-9.0-12.0-290.0|2711.0,SpreadWag,4.5
2015.0-9.0-12.0-290.0|2711.0,SpreadWestgate,5
2015.0-9.0-12.0-295.0|2450.0,SpreadMirage,-23.999999999999996
2015.0-9.0-12.0-295.0|2450.0,SpreadPinnacle,-24
2015.0-9.0-12.0-295.0|2450.0,SpreadSBG,-24
2015.0-9.0-12.0-295.0|2450.0,SpreadSIA,-24
2015.0-9.0-12.0-295.0|2450.0,SpreadSportsbet,-24
2015.0-9.0-12.0-295.0|2450.0,SpreadStation,-24
2015.0-9.0-12.0-295.0|2450.0,SpreadWestgate,-24
2015.0-9.0-12.0-309.0|2466.0,SpreadMirage,-23
2015.0-9.0-12.0-309.0|2466.0,SpreadPinnacle,-23
2015.0-9.0-12.0-309.0|2466.0,SpreadSBG,-23
2015.0-9.0-12.0-309.0|2466.0,SpreadSIA,-23
2015.0-9.0-12.0-309.0|2466.0,SpreadSportsbet,-23
2015.0-9.0-12.0-309.0|2466.0,SpreadStation,-23
2015.0-9.0-12.0-309.0|2466.0,SpreadWestgate,-23
2015.0-9.0-12.0-326.0|2504.0,SpreadMirage,-27
2015.0-9.0-12.0-326.0|2504.0,SpreadPinnacle,-27
2015.0-9.0-12.0-326.0|2504.0,SpreadSBG,-27
2015.0-9.0-12.0-326.0|2504.0,SpreadSIA,-27
2015.0-9.0-12.0-326.0|2504.0,SpreadSportsbet,-27
2015.0-9.0-12.0-326.0|2504.0,SpreadStation,-27
2015.0-9.0-12.0-326.0|2504.0,SpreadWestgate,-27
2015.0-9.0-12.0-333.0|2393.0,SpreadMirage,-34.01128228972391
2015.0-9.0-12.0-333.0|2393.0,SpreadPinnacle,-34.5
2015.0-9.0-12.0-333.0|2393.0,SpreadSBG,-34.00248434011895
2015.0-9.0-12.0-333.0|2393.0,SpreadSIA,-34.5
2015.0-9.0-12.0-333.0|2393.0,SpreadSportsbet,-34.5
2015.0-9.0-12.0-333.0|2393.0,SpreadStation,-34.5
2015.0-9.0-12.0-333.0|2393.0,SpreadWag,-33.5
2015.0-9.0-12.0-333.0|2393.0,SpreadWestgate,-34.01326690632739
2015.0-9.0-12.0-356.0|2710.0,SpreadMirage,-23
2015.0-9.0-12.0-356.0|2710.0,SpreadPinnacle,-23
2015.0-9.0-12.0-356.0|2710.0,SpreadSBG,-23
2015.0-9.0-12.0-356.0|2710.0,SpreadSIA,-23
2015.0-9.0-12.0-356.0|2710.0,SpreadSportsbet,-23
2015.0-9.0-12.0-356.0|2710.0,SpreadStation,-23
2015.0-9.0-12.0-356.0|2710.0,SpreadWestgate,-23
2015.0-9.0-12.0-36.0|135.0,SpreadMirage,4
2015.0-9.0-12.0-36.0|135.0,SpreadPinnacle,3.5
2015.0-9.0-12.0-36.0|135.0,SpreadSBG,3.5
2015.0-9.0-12.0-36.0|135.0,SpreadSIA,3.5
2015.0-9.0-12.0-36.0|135.0,SpreadSportsbet,4
2015.0-9.0-12.0-36.0|135.0,SpreadStation,3.5
2015.0-9.0-12.0-36.0|135.0,SpreadWag,4
2015.0-9.0-12.0-36.0|135.0,SpreadWestgate,3.5
2015.0-9.0-12.0-38.0|113.0,SpreadMirage,-13.5
2015.0-9.0-12.0-38.0|113.0,SpreadPinnacle,-11.5
2015.0-9.0-12.0-38.0|113.0,SpreadSBG,-13
2015.0-9.0-12.0-38.0|113.0,SpreadSIA,-13.5
2015.0-9.0-12.0-38.0|113.0,SpreadSportsbet,-13
2015.0-9.0-12.0-38.0|113.0,SpreadStation,-13
2015.0-9.0-12.0-38.0|113.0,SpreadWag,-13
2015.0-9.0-12.0-38.0|113.0,SpreadWestgate,-13
2015.0-9.0-12.0-41.0|349.0,SpreadMirage,-7
2015.0-9.0-12.0-41.0|349.0,SpreadPinnacle,-7
2015.0-9.0-12.0-41.0|349.0,SpreadSBG,-7
2015.0-9.0-12.0-41.0|349.0,SpreadSIA,-7.5
2015.0-9.0-12.0-41.0|349.0,SpreadSportsbet,-7.5
2015.0-9.0-12.0-41.0|349.0,SpreadStation,-6.5
2015.0-9.0-12.0-41.0|349.0,SpreadWag,-6.5
2015.0-9.0-12.0-41.0|349.0,SpreadWestgate,-7
2015.0-9.0-12.0-52.0|58.0,SpreadMirage,-28.5
2015.0-9.0-12.0-52.0|58.0,SpreadPinnacle,-28.5
2015.0-9.0-12.0-52.0|58.0,SpreadSBG,-28.5
2015.0-9.0-12.0-52.0|58.0,SpreadSIA,-28.5
2015.0-9.0-12.0-52.0|58.0,SpreadSportsbet,-28.5
