Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
Arizona State,120,38,372,60,43,8,61,1,1,31,21,11,6,1,2156,Arizona,512,48,77,8,3,8,101,1,0,19,8,2,1,0,1444,2016,11,26,12,9.0
Syracuse,228,45,440,61,43,7,50,0,1,38,20,9,4,4,2142,Pitt,393,40,251,19,9,7,64,1,1,20,11,7,0,0,1458,2016,11,26,221,183.0
Rutgers,147,40,203,40,22,3,25,1,0,22,18,7,3,1,1789,Maryland,318,45,96,16,9,9,60,0,0,17,13,4,2,1,1811,2016,11,26,120,164.0
Cincinnati,134,33,400,38,21,5,43,0,0,18,16,4,2,1,1524,Tulsa,306,65,305,39,25,3,37,1,2,35,14,6,1,0,2076,2016,11,26,202,2132.0
Kentucky,229,43,352,29,17,4,41,1,1,24,18,10,1,1,1950,Louisville,280,46,281,25,16,4,48,1,3,26,12,7,1,1,1650,2016,11,26,97,96.0
Tulane,255,56,166,19,11,5,40,0,1,17,17,7,2,2,2360,UConn,184,24,124,31,15,1,3,2,2,13,13,4,1,0,1240,2016,11,26,41,2655.0
Purdue,42,34,225,45,24,5,51,1,2,20,19,9,3,1,1901,Indiana,152,54,117,22,11,9,70,0,4,17,16,8,3,1,1699,2016,11,26,84,2509.0
San Jose State,211,48,111,25,15,3,12,1,1,20,15,6,1,0,1999,Fresno State,96,41,149,19,11,2,30,1,0,12,14,5,2,0,1601,2016,11,26,278,23.0
Navy,496,48,104,9,5,4,50,1,0,23,8,7,0,0,1515,SMU,96,37,331,46,31,5,40,0,2,27,19,12,2,0,2085,2016,11,26,2567,2426.0
Auburn,66,26,116,19,7,4,19,0,1,7,12,2,1,0,1171,Alabama,203,44,298,37,28,4,28,0,2,26,16,8,2,2,2429,2016,11,26,333,2.0
Duke,79,26,316,50,34,7,51,0,0,22,15,7,1,0,1860,Miami (FL),172,30,396,35,22,8,69,0,0,24,12,4,1,1,1740,2016,11,26,2390,150.0
Nevada,318,49,193,23,15,1,14,0,0,27,13,8,0,0,2262,UNLV,182,34,121,22,9,1,3,0,1,14,12,1,2,1,1338,2016,11,26,2439,2440.0
Utah State,97,28,103,23,12,11,94,1,1,11,13,3,1,0,1392,BYU,249,54,106,22,11,8,68,0,2,26,14,6,2,2,2208,2016,11,27,252,328.0
UMass,117,34,342,38,24,9,85,1,0,25,13,3,3,2,1746,Hawaii,168,33,311,31,22,12,101,1,0,23,13,3,4,4,1854,2016,11,27,62,113.0
Rice,167,39,124,48,15,5,35,0,0,21,20,5,5,4,1660,Stanford,373,43,161,18,12,8,59,0,0,19,13,6,1,1,1940,2016,11,27,24,242.0
Florida,58,29,149,35,19,4,44,2,0,14,12,0,3,2,1679,FSU,249,40,138,26,15,3,35,2,1,18,17,11,0,0,1921,2016,11,27,52,57.0
Colorado State,291,46,216,16,11,6,65,0,0,23,12,8,0,0,1929,San Diego State,194,39,183,19,11,6,50,1,1,16,12,5,1,0,1671,2016,11,27,21,36.0
Tennessee,176,33,340,34,31,4,35,2,0,27,11,5,1,0,1709,Vanderbilt,192,38,416,35,21,4,30,0,1,27,14,8,1,0,1891,2016,11,27,238,2633.0
Charlotte,8,19,229,44,15,13,116,0,0,10,18,6,3,0,1299,UTSA,106,45,414,40,23,10,95,1,0,25,18,7,3,1,2301,2016,11,27,2636,2429.0
UCLA,84,24,176,30,12,11,95,1,1,11,13,3,0,0,1071,Cal,195,54,301,48,32,2,25,0,0,34,19,6,3,3,2529,2016,11,27,25,26.0
Utah,179,41,160,40,13,3,36,2,2,15,21,6,4,2,1852,Colorado,108,38,270,44,23,0,0,2,0,18,22,9,0,0,1748,2016,11,27,38,254.0
Wyoming,201,45,248,28,18,4,44,1,0,25,13,7,0,0,2013,New Mexico,568,46,122,5,4,6,52,1,0,21,9,7,0,0,1587,2016,11,27,167,2751.0
South Carolina,111,29,107,29,14,5,54,0,1,14,13,4,2,0,1546,Clemson,250,54,372,35,29,7,75,0,1,40,15,10,2,2,2054,2016,11,27,228,2579.0
W Kentucky,229,30,233,31,16,6,80,0,0,27,9,3,1,1,1240,Marshall,87,39,143,35,19,11,90,0,2,18,18,8,3,1,2360,2016,11,27,276,98.0
ECU,42,27,183,34,21,4,33,1,0,13,18,10,0,0,1625,Temple,256,46,158,20,12,0,0,0,0,23,11,6,1,1,1975,2016,11,27,218,151.0
Baylor,196,41,244,31,15,12,100,2,2,19,13,4,2,0,1576,West Virginia,311,62,111,26,10,6,62,0,0,25,18,4,4,3,2024,2016,12,3,277,239.0
Georgia State,92,24,266,37,22,4,30,2,4,19,13,6,1,1,1467,Idaho,149,45,138,20,16,5,45,0,0,16,16,8,1,0,2133,2016,12,3,70,2247.0
New Mexico St,353,48,110,25,11,5,57,1,2,21,13,3,3,3,1557,South Alabama,282,49,239,28,16,4,50,1,2,22,15,10,0,0,2043,2016,12,3,6,166.0
W Michigan,114,44,290,31,19,10,76,0,2,20,15,4,1,1,2272,Ohio,37,22,214,31,14,2,16,2,1,14,12,5,0,0,1328,2016,12,3,195,2711.0
Troy,126,32,218,34,27,3,25,0,0,20,14,5,3,1,1800,Ga Southern,218,42,175,21,16,5,45,1,0,20,13,6,2,1,1800,2016,12,3,290,2653.0
Alabama,234,38,138,20,11,2,14,0,0,18,10,5,0,0,1492,Florida,0,30,261,39,26,7,53,0,3,16,16,7,2,0,2108,2016,12,3,57,333.0
LA-Lafayette,240,61,0,5,2,6,43,0,2,17,14,5,2,1,2301,UL Monroe,116,38,31,14,3,3,35,3,2,8,12,1,5,2,1299,2016,12,3,2433,309.0
Kansas State,336,51,159,21,9,6,61,1,0,21,17,10,0,0,2074,TCU,142,37,138,36,17,4,45,0,1,15,20,7,1,1,1526,2016,12,3,2628,2306.0
Temple,189,36,199,25,16,4,30,0,0,18,15,7,1,1,1838,Navy,168,44,138,15,8,0,0,1,2,13,14,6,4,1,1762,2016,12,3,2426,218.0
LA Tech,5,22,502,57,35,8,64,0,1,26,14,5,1,1,1704,W Kentucky,235,41,421,31,21,7,75,2,1,31,11,6,0,0,1896,2016,12,3,98,2348.0
Colorado,82,29,81,25,8,3,35,0,3,9,15,4,1,0,1286,Washington,265,54,118,24,9,3,35,0,0,22,17,8,1,0,2314,2016,12,3,264,38.0
Oklahoma State,217,37,186,25,11,3,22,0,0,17,15,4,2,1,1493,Oklahoma,341,52,288,19,13,4,54,1,0,25,13,6,1,1,2107,2016,12,3,201,197.0
Arkansas State,178,44,179,21,13,10,65,0,0,18,14,6,0,0,1520,Texas State,117,46,120,27,14,9,61,0,2,15,19,7,1,1,2080,2016,12,4,326,2032.0
Wisconsin,241,49,174,21,16,4,40,0,0,22,12,5,1,0,2217,Penn State,51,29,384,31,22,3,25,2,0,21,10,3,3,0,1383,2016,12,4,213,275.0
Clemson,182,41,288,34,23,8,65,0,1,30,11,6,0,0,1912,VT,102,35,284,36,22,8,89,0,2,19,15,7,2,1,1688,2016,12,4,259,228.0
San Diego State,242,53,85,13,6,7,62,2,1,16,15,5,2,1,2035,Wyoming,95,31,248,31,14,6,45,1,2,13,14,2,3,0,1565,2016,12,4,2751,21.0
Navy,112,26,89,10,6,3,15,1,2,8,7,2,0,0,1168,Army,316,70,35,4,2,0,0,3,1,23,13,8,2,2,2432,2016,12,10,349,2426.0
New Mexico,219,52,77,6,3,2,30,0,0,17,13,6,3,2,1842,UTSA,246,38,118,26,10,8,60,0,1,20,14,7,3,2,1758,2016,12,17,2636,167.0
Southern Miss,135,32,346,42,25,13,131,1,1,22,14,7,0,0,1834,LA-Lafayette,157,47,95,22,8,6,57,0,1,21,12,3,3,1,1766,2016,12,17,309,2572.0
Appalachian St,297,49,119,33,14,2,21,0,0,25,19,8,2,1,2144,Toledo,127,28,247,26,18,7,62,0,0,14,12,4,0,0,1456,2016,12,17,2649,2026.0
Arkansas State,29,38,205,26,12,15,140,1,0,8,17,3,1,0,1877,UCF,12,30,211,48,26,11,82,3,0,17,18,3,2,0,1723,2016,12,17,2116,2032.0
Houston,25,41,229,34,25,2,10,0,4,16,17,7,3,0,1932,San Diego State,127,37,128,14,10,3,25,0,0,13,12,2,0,0,1668,2016,12,17,21,248.0
Cent Michigan,83,22,272,50,25,5,40,0,3,19,14,5,4,1,1852,Tulsa,261,46,320,39,29,3,25,0,0,34,15,10,3,1,1748,2016,12,19,202,2117.0
Memphis,73,32,418,49,27,5,53,2,1,28,14,4,6,3,1402,W Kentucky,262,48,336,30,20,8,84,0,1,28,10,4,0,0,2198,2016,12,20,98,235.0
BYU,216,35,96,15,8,5,63,1,1,13,10,4,0,0,1488,Wyoming,155,47,207,33,17,7,48,0,2,22,18,8,5,3,2112,2016,12,21,2751,252.0
Idaho,225,51,381,31,21,7,69,0,0,30,16,7,2,2,2165,Colorado State,155,30,445,36,21,10,92,1,2,25,11,4,1,0,1435,2016,12,22,36,70.0
LA Tech,88,33,409,40,29,4,50,1,0,31,10,7,0,0,1891,Navy,300,49,159,12,7,6,70,1,0,25,11,6,1,1,1709,2016,12,23,2426,2348.0
E Michigan,170,38,300,47,26,3,15,0,1,28,20,13,1,0,1950,Old Dominion,206,39,188,20,11,5,65,0,1,20,11,5,1,1,1650,2016,12,23,295,2199.0
Ohio,78,30,315,47,23,5,33,1,4,23,13,5,1,0,1840,Troy,87,31,235,41,24,6,90,0,2,17,17,8,0,0,1760,2016,12,23,2653,195.0
Hawaii,205,42,295,31,21,11,114,0,0,18,16,8,4,2,2196,Mid Tennessee,110,23,432,51,30,9,90,1,2,29,11,4,3,1,1404,2016,12,24,2393,62.0
North Carolina St,141,36,235,31,19,1,5,1,0,21,15,8,2,0,1788,Vanderbilt,156,35,158,46,19,4,40,0,3,18,18,6,4,2,1812,2016,12,26,238,152.0
Miami (OH),170,35,263,31,22,3,30,1,1,24,9,3,3,1,2108,Miss St,199,33,136,27,13,2,25,0,0,18,14,7,2,0,1492,2016,12,26,344,193.0
Maryland,128,34,229,35,15,11,86,3,1,17,15,4,2,0,1605,Boston College,177,52,171,23,11,6,46,1,1,15,19,4,2,1,1995,2016,12,26,103,120.0
Boise State,83,38,305,51,32,3,15,1,2,25,19,8,5,3,1975,Baylor,140,43,375,40,29,11,125,0,1,29,15,8,2,0,1625,2016,12,27,239,68.0
Army,480,74,53,4,2,4,40,1,0,22,17,11,4,2,2178,North Texas,96,27,314,40,27,6,55,0,2,19,12,5,3,1,1422,2016,12,27,249,349.0
Temple,-20,23,396,49,28,4,35,1,1,21,12,1,2,1,1857,Wake Forest,125,43,243,29,14,7,68,0,2,22,14,6,0,0,1743,2016,12,27,154,218.0
Minnesota,150,41,129,20,11,10,65,1,0,17,13,3,0,0,1734,Washington St,39,23,264,51,30,7,56,0,1,16,19,7,2,1,1866,2016,12,27,265,135.0
Indiana,117,37,224,40,15,4,24,2,1,22,15,6,1,1,1477,Utah,256,52,214,24,12,9,86,3,1,21,16,7,1,1,2123,2016,12,28,254,84.0
West Virginia,95,39,134,26,17,11,108,1,0,11,17,6,2,0,1694,Miami (FL),81,34,282,34,24,8,89,0,0,20,12,3,1,0,1906,2016,12,28,2390,277.0
Texas A&M,144,28,310,48,30,8,75,1,1,25,12,4,2,1,1631,Kansas State,218,41,195,20,14,12,80,0,0,17,12,4,1,0,1969,2016,12,28,2306,245.0
Pitt,169,32,269,29,16,5,50,1,3,18,13,6,2,0,1478,Northwestern,248,50,214,36,23,4,35,1,1,27,19,9,4,4,2122,2016,12,28,77,221.0
USF,208,48,261,32,23,5,50,1,1,24,17,7,3,2,1683,South Carolina,91,34,390,43,32,3,35,3,2,27,13,4,4,2,1917,2016,12,29,2579,58.0
Oklahoma State,189,41,338,33,23,5,42,0,0,24,14,7,1,1,1944,Colorado,62,29,256,38,22,5,35,0,1,18,16,6,3,1,1656,2016,12,29,38,197.0
Arkansas,36,34,278,31,18,12,75,1,3,14,14,2,0,0,1874,VT,159,44,243,34,21,4,45,1,1,25,15,7,1,0,1726,2016,12,29,259,8.0
Stanford,133,44,154,17,9,12,80,0,0,16,15,5,0,0,1945,UNC,118,37,280,38,23,7,50,1,2,25,13,5,0,0,1655,2016,12,30,153,24.0
South Alabama,68,21,245,26,10,9,71,2,1,13,8,3,0,0,1174,Air Force,253,63,207,10,7,5,25,0,0,24,13,5,1,0,2426,2016,12,30,2005,6.0
Nebraska,61,28,257,42,19,7,41,1,0,18,16,5,2,0,1708,Tennessee,230,38,291,38,23,6,65,1,0,25,14,6,1,0,1892,2016,12,30,2633,158.0
Michigan,89,36,163,38,21,4,37,0,1,16,20,7,2,1,2057,FSU,149,35,222,27,9,7,65,1,1,15,13,3,1,1,1543,2016,12,30,52,130.0
Georgia,248,44,164,21,12,7,45,1,0,17,14,7,1,1,2004,TCU,175,39,146,28,18,2,10,2,0,17,14,6,2,1,1596,2016,12,30,2628,61.0
Washington,44,29,150,38,20,2,10,1,2,14,17,6,1,0,1755,Alabama,269,50,57,14,7,10,66,0,0,16,14,4,1,0,1845,2016,12,31,333,264.0
LSU,177,41,217,29,16,4,48,0,1,20,17,7,0,0,2138,Louisville,67,35,153,27,10,8,56,1,0,11,17,2,2,1,1462,2016,12,31,97,99.0
Georgia Tech,266,51,105,14,6,9,84,0,0,21,13,5,2,2,1942,Kentucky,149,36,175,34,19,5,51,1,0,20,16,6,4,2,1658,2016,12,31,96,59.0
OSU,88,23,127,33,19,8,72,1,2,9,14,3,2,0,1449,Clemson,205,48,265,37,24,5,60,0,2,24,17,8,1,0,2151,2016,12,31,228,194.0
Florida,109,32,222,25,14,8,60,0,2,11,15,6,0,0,1725,Iowa,171,41,55,24,7,1,10,0,3,14,16,4,1,0,1875,2017,1,2,2294,57.0
Auburn,185,46,154,27,13,6,63,0,1,22,15,5,3,3,1602,Oklahoma,228,43,296,28,19,10,100,0,0,28,10,5,1,1,1998,2017,1,2,201,2.0
USC,122,34,453,54,33,10,85,0,1,33,15,8,0,0,2001,Penn State,211,33,254,29,18,5,65,0,3,23,10,4,0,0,1599,2017,1,2,213,30.0
W Michigan,123,31,157,28,16,2,15,0,1,18,11,5,2,2,1795,Wisconsin,184,38,178,14,13,5,35,0,0,18,11,7,0,0,1805,2017,1,2,275,2711.0
Clemson,91,42,420,57,36,3,35,2,0,31,18,7,1,0,2084,Alabama,221,34,155,32,14,9,82,0,0,16,15,2,1,1,1516,2017,1,9,333,228.0
