Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
Syracuse,62,28,66,20,8,8,67,0,2,8,11,1,0,0,1303,Boston College,142,49,160,17,13,4,36,1,0,19,14,5,2,1,2297,2014,11,29,103.0,183.0
Florida,113,33,169,32,13,10,105,0,2,13,18,6,1,0,1720,FSU,181,41,125,24,12,8,63,0,4,17,13,4,2,0,1880,2014,11,29,52.0,57.0
Minnesota,177,44,95,18,5,7,72,1,0,12,15,5,1,0,1637,Wisconsin,233,46,215,18,11,7,69,1,0,20,12,5,0,0,1963,2014,11,29,275.0,135.0
Georgia Tech,399,70,64,16,6,5,24,2,0,32,16,8,2,2,2159,Georgia,194,39,194,28,18,2,20,2,1,21,11,4,4,4,1412,2014,11,29,61.0,59.0
Texas State,340,43,267,32,26,5,38,0,0,29,11,5,1,0,1862,Georgia State,160,27,356,47,32,5,40,1,2,24,12,7,0,0,1738,2014,11,29,2247.0,326.0
North Carolina St,388,58,66,11,9,6,81,0,0,20,15,9,0,0,2329,UNC,30,28,177,35,17,6,49,0,2,18,14,6,0,0,1271,2014,11,29,153.0,152.0
Washington,188,37,249,41,25,7,60,0,1,22,17,8,3,1,2008,Washington St,21,18,355,49,27,9,70,1,2,20,10,1,5,2,1592,2014,11,29,265.0,264.0
Pitt,226,47,134,12,8,6,50,0,0,22,10,5,1,1,1921,Miami (FL),125,28,296,45,22,7,57,0,0,21,18,8,3,2,1679,2014,11,29,2390.0,221.0
Tennessee,170,45,92,20,11,6,55,0,2,19,13,3,0,0,1793,Vanderbilt,123,36,149,30,13,7,50,0,3,19,13,4,1,0,1807,2014,11,29,238.0,2633.0
Utah State,109,30,159,28,16,7,52,2,1,16,11,1,2,0,1473,Boise State,283,54,215,28,19,7,60,1,0,26,16,8,2,1,2138,2014,11,29,68.0,328.0
Old Dominion,206,32,282,50,32,8,77,0,1,26,13,3,3,3,2129,FAU,207,36,133,19,9,7,69,1,0,14,14,6,1,1,1471,2014,11,29,2226.0,295.0
UL Monroe,19,16,322,48,30,4,33,1,0,16,16,6,1,1,1407,Ga Southern,333,59,136,19,8,6,65,0,0,19,18,7,4,2,2193,2014,11,29,290.0,2433.0
New Mexico St,178,34,314,43,28,10,80,0,2,22,17,7,3,2,1904,Arkansas State,469,51,295,22,16,14,107,0,2,34,11,6,0,0,1646,2014,11,29,2032.0,166.0
Baylor,255,54,292,42,26,8,80,1,0,37,20,11,1,0,2009,Texas Tech,103,26,609,57,31,11,125,3,1,31,16,8,2,1,1591,2014,11,29,2641.0,239.0
North Texas,150,37,287,43,24,5,53,1,0,19,20,9,0,0,2853,UTSA,175,33,277,29,18,3,25,2,0,19,14,6,1,1,2657,2014,11,29,2636.0,249.0
Notre Dame,104,25,245,39,16,3,35,1,1,20,14,6,1,0,1341,USC,205,53,372,40,32,6,45,0,0,35,18,13,3,2,2259,2014,11,29,30.0,87.0
Purdue,228,34,123,35,19,5,49,1,3,16,16,5,1,1,1866,Indiana,239,46,119,24,15,6,61,2,0,18,17,7,1,0,1734,2014,11,29,84.0,2509.0
Wake Forest,64,24,251,36,24,3,35,2,0,18,11,3,5,2,2196,Duke,146,45,293,32,20,3,29,1,0,21,18,11,3,1,1855,2014,11,29,150.0,154.0
South Carolina,63,33,276,41,23,2,6,1,0,18,15,6,3,1,1862,Clemson,225,40,266,21,15,4,44,0,1,20,13,7,0,0,1715,2014,11,29,228.0,2579.0
Miss St,163,47,282,37,22,4,25,0,0,21,21,8,3,1,2145,Ole Miss,205,31,327,31,14,2,25,0,1,15,14,4,1,1,1455,2014,11,29,145.0,344.0
Idaho,157,42,208,37,21,12,145,0,1,19,18,9,4,3,1787,Appalachian St,207,43,223,20,13,7,70,1,1,23,10,6,1,1,2009,2014,11,29,2026.0,70.0
Michigan,121,38,251,33,23,4,38,1,1,27,12,6,1,1,2027,OSU,233,39,183,24,15,9,84,0,0,20,13,7,1,1,1541,2014,11,29,194.0,130.0
West Virginia,285,38,285,41,21,5,50,2,0,25,16,7,1,0,1447,Iowa State,135,40,275,50,26,4,35,0,2,22,20,7,4,3,2108,2014,11,29,66.0,277.0
Rice,34,32,337,40,25,5,55,1,3,17,16,7,0,0,1911,LA Tech,269,36,408,35,22,3,15,0,1,26,14,9,1,1,1689,2014,11,29,2348.0,242.0
UAB,371,54,176,22,15,10,97,0,0,25,16,9,2,1,1940,Southern Miss,97,28,263,42,24,2,20,1,0,26,15,5,1,1,1633,2014,11,29,2572.0,5.0
Hawaii,106,46,247,39,22,10,76,0,2,22,19,4,6,6,2037,Fresno State,171,37,162,32,19,9,69,0,2,23,16,9,1,1,1533,2014,11,29,278.0,62.0
Illinois,291,47,147,28,17,6,50,0,1,23,14,5,1,1,2077,Northwestern,154,38,218,42,24,4,48,2,3,19,17,7,4,4,1523,2014,11,29,77.0,356.0
Wyoming,169,50,372,44,22,6,30,0,1,29,23,12,3,1,2499,New Mexico,241,32,141,7,6,4,50,1,1,10,7,0,2,0,1045,2014,11,29,167.0,2751.0
Kansas,57,22,139,27,16,3,28,0,2,12,12,5,0,0,1416,Kansas State,194,39,311,30,23,6,50,0,0,27,11,6,1,1,2184,2014,11,29,2306.0,2305.0
Utah,128,35,311,37,25,6,45,0,0,21,18,10,2,2,1937,Colorado,116,32,317,31,20,4,35,0,1,18,16,9,0,0,1655,2014,11,29,38.0,254.0
San Jose State,98,31,133,30,17,3,35,1,1,12,16,5,0,0,1530,San Diego State,393,60,34,16,4,1,5,0,0,21,17,9,2,1,2175,2014,11,29,21.0,23.0
Cincinnati,81,33,174,31,19,3,20,1,0,14,14,4,1,0,1617,Temple,71,32,196,35,19,3,26,2,0,14,16,4,1,1,1974,2014,11,29,218.0,2132.0
BYU,107,39,433,38,23,9,90,1,1,26,14,7,3,3,1483,Cal,173,41,393,60,38,7,78,0,1,34,21,12,3,2,2079,2014,11,29,25.0,252.0
Kentucky,151,41,176,29,14,4,45,0,2,14,16,3,3,2,1734,Louisville,83,39,389,35,22,3,15,2,2,22,15,7,1,0,1866,2014,11,29,97.0,96.0
Oregon,198,40,367,25,19,8,77,1,0,26,11,4,2,2,2452,Oregon State,146,32,216,47,23,7,75,1,0,21,18,7,5,2,1938,2014,11,29,204.0,2483.0
Mid Tennessee,259,44,99,17,9,6,35,0,1,19,11,6,0,0,1646,UTEP,250,48,106,13,7,3,32,0,0,20,13,7,0,0,1945,2014,11,29,2638.0,2393.0
Rutgers,144,35,347,42,28,7,60,2,0,24,14,8,1,0,1942,Maryland,281,36,195,24,14,10,72,0,0,20,13,7,1,0,1578,2014,11,29,120.0,164.0
UConn,107,36,162,27,13,10,115,1,1,14,15,5,0,0,1687,Memphis,178,44,194,41,22,4,40,0,0,28,18,8,1,1,1913,2014,11,29,235.0,41.0
UCF,148,40,274,33,20,6,40,1,0,22,15,4,1,0,1884,ECU,14,27,397,49,36,12,127,1,2,26,15,8,2,1,1716,2014,12,4,151.0,2116.0
N Illinois,334,51,218,49,29,5,40,1,1,29,19,10,1,1,2279,Bowling Green,124,35,163,25,13,2,5,1,3,13,13,4,3,0,1321,2014,12,5,189.0,2459.0
Arizona,111,35,113,26,9,8,67,1,1,10,15,3,2,0,1265,Oregon,301,54,326,40,27,13,84,0,0,31,18,9,1,0,2335,2014,12,5,2483.0,12.0
Kansas State,103,40,300,27,22,3,30,0,1,27,12,6,1,1,2087,Baylor,172,37,412,41,34,7,70,0,1,34,10,8,0,0,1513,2014,12,6,239.0,2306.0
Iowa State,84,32,152,41,16,2,19,0,2,13,18,3,2,0,1715,TCU,197,38,525,45,33,5,50,1,1,33,13,5,2,1,1885,2014,12,6,2628.0,66.0
SMU,277,47,145,33,15,6,50,2,1,20,19,10,0,0,1925,UConn,249,41,67,14,5,4,44,4,1,11,14,5,1,1,2167,2014,12,6,41.0,2567.0
Alabama,242,49,262,27,23,2,10,0,0,28,13,9,0,0,2203,Missouri,41,23,272,34,16,6,60,1,0,10,16,6,1,1,1397,2014,12,6,142.0,333.0
FSU,179,33,309,30,21,5,45,0,0,24,12,7,0,0,1505,Georgia Tech,331,59,134,14,8,3,20,0,1,28,10,5,2,1,2095,2014,12,6,59.0,52.0
Fresno State,70,41,332,46,30,4,43,0,3,21,23,11,4,2,2153,Boise State,149,33,155,16,9,7,47,0,0,11,12,5,0,0,1447,2014,12,6,68.0,278.0
Temple,92,30,255,38,20,8,67,0,1,16,13,1,2,1,1935,Tulane,115,31,151,40,19,4,35,0,1,14,17,2,4,2,1665,2014,12,6,2655.0,218.0
Houston,234,35,360,45,27,4,37,0,1,27,15,8,3,1,1665,Cincinnati,152,43,348,38,25,1,10,0,0,33,11,5,0,0,1935,2014,12,6,2132.0,248.0
Wisconsin,71,37,187,43,17,3,23,1,3,18,18,5,5,3,1997,OSU,301,38,257,18,12,5,44,0,0,24,8,2,0,0,1565,2014,12,6,194.0,275.0
LA Tech,196,45,72,20,7,4,26,1,1,14,17,4,0,0,1982,Marshall,121,35,308,46,25,9,75,3,1,20,15,4,1,0,2005,2014,12,6,276.0,2348.0
Oklahoma State,112,26,273,35,19,9,55,0,1,18,11,3,0,0,1373,Oklahoma,304,63,120,17,10,3,28,1,0,21,17,8,0,0,2227,2014,12,6,201.0,197.0
Navy,205,55,77,8,6,3,20,1,0,16,15,9,1,1,1982,Army,198,45,37,7,2,2,10,1,0,15,11,5,1,0,1618,2014,12,13,349.0,2426.0
Nevada,89,28,124,29,14,1,5,1,0,13,15,4,3,1,1386,LA-Lafayette,184,43,227,31,26,1,15,1,0,26,14,6,1,0,2213,2014,12,20,309.0,2440.0
Utah State,279,40,68,12,5,2,10,1,1,16,11,5,0,0,1406,UTEP,149,46,126,24,13,8,75,0,1,12,20,5,4,3,2187,2014,12,20,2638.0,328.0
W Michigan,79,26,297,38,19,9,70,1,0,17,15,6,1,0,1642,Air Force,284,64,77,10,5,3,41,1,0,20,15,4,4,4,1958,2014,12,20,2005.0,2711.0
Utah,359,48,189,29,19,7,68,0,1,29,14,9,1,0,2036,Colorado State,12,19,266,35,21,7,73,1,1,13,10,1,0,0,1564,2014,12,20,36.0,254.0
South Alabama,136,38,279,37,20,5,48,2,2,23,15,5,0,0,1533,Bowling Green,131,49,369,41,26,8,79,1,0,24,21,7,2,2,2065,2014,12,20,189.0,6.0
BYU,77,42,348,49,23,7,70,1,3,22,20,6,2,2,1753,Memphis,174,51,306,46,24,6,43,2,3,24,20,8,3,3,1856,2014,12,22,235.0,252.0
Navy,254,58,17,7,3,5,45,4,0,14,15,7,3,3,1827,San Diego State,186,33,141,27,11,5,34,1,2,18,12,2,1,0,1773,2014,12,23,21.0,2426.0
Marshall,224,38,281,37,25,6,60,0,0,28,14,9,1,1,1758,N Illinois,200,50,225,28,15,4,41,0,0,25,18,7,1,0,1842,2014,12,23,2459.0,276.0
Cent Michigan,114,29,493,45,28,8,77,0,1,28,12,6,2,1,1962,W Kentucky,161,32,486,42,31,9,105,2,0,29,12,8,1,1,1629,2014,12,24,98.0,2117.0
Fresno State,162,42,93,38,17,1,15,0,2,15,21,7,4,0,1665,Rice,137,40,326,26,16,12,100,0,0,16,14,3,1,0,1935,2014,12,24,242.0,278.0
North Carolina St,187,49,300,28,17,6,34,1,0,26,15,6,0,0,2031,UCF,82,28,291,53,23,3,30,0,1,21,20,7,4,3,1569,2014,12,26,2116.0,152.0
Illinois,122,33,329,47,28,9,68,1,1,26,15,3,2,1,2469,LA Tech,114,31,247,28,14,6,45,1,0,16,13,3,0,0,1478,2014,12,26,2348.0,356.0
Rutgers,340,42,184,20,9,3,25,0,0,23,10,2,2,2,1762,UNC,219,40,263,46,32,6,70,2,0,27,16,6,3,1,1790,2014,12,26,153.0,164.0
Arizona State,152,35,240,34,24,2,10,0,0,22,13,4,4,2,1469,Duke,165,44,235,33,17,4,35,1,1,21,20,10,4,4,2067,2014,12,27,150.0,9.0
Miami (FL),186,40,236,33,19,5,40,1,1,21,14,6,2,1,1870,South Carolina,60,30,284,34,22,5,51,0,0,16,15,7,1,0,1730,2014,12,27,2579.0,2390.0
Cincinnati,144,33,345,37,18,7,73,1,2,19,15,7,1,0,1744,VT,210,44,124,25,15,4,35,0,1,18,15,7,0,0,1856,2014,12,27,259.0,2132.0
Nebraska,144,43,381,51,32,7,45,0,1,28,20,7,3,1,2062,USC,194,34,321,39,23,12,97,0,1,22,14,3,1,1,1523,2014,12,27,30.0,158.0
Boston College,285,46,97,20,11,8,70,0,0,16,16,5,3,2,1939,Penn State,82,29,371,50,34,10,60,2,0,25,17,9,0,0,1661,2014,12,27,213.0,103.0
Texas A&M,235,48,294,35,22,8,102,0,1,28,16,6,2,1,1970,West Virginia,126,32,346,45,20,7,45,1,0,21,19,5,2,1,1533,2014,12,29,277.0,245.0
Arkansas,191,50,160,23,12,2,15,0,0,20,17,9,1,1,2470,Texas,2,18,57,25,13,5,34,1,1,7,11,3,0,0,1130,2014,12,29,251.0,8.0
Oklahoma,172,31,103,37,17,8,80,2,3,17,12,2,0,0,1651,Clemson,68,42,319,37,26,4,20,0,0,22,19,7,0,0,1944,2014,12,29,228.0,201.0
Maryland,17,27,205,27,15,5,39,0,1,12,13,5,1,0,1340,Stanford,206,45,208,26,18,2,7,1,0,22,13,7,1,1,2212,2014,12,30,24.0,120.0
Notre Dame,263,51,186,26,18,2,15,0,0,23,17,11,2,1,2199,LSU,285,38,151,14,7,2,7,1,0,17,10,5,1,0,1361,2014,12,30,99.0,87.0
Georgia,292,53,200,24,14,4,19,1,1,22,19,12,1,0,1951,Louisville,62,27,314,44,21,7,44,0,3,20,14,6,2,1,1580,2014,12,30,97.0,61.0
Ole Miss,9,37,120,27,11,6,44,1,3,10,15,3,1,0,1469,TCU,177,42,246,37,27,5,55,1,3,24,14,8,1,1,2088,2014,12,31,2628.0,145.0
Boise State,162,34,309,35,24,6,72,1,1,22,14,5,0,0,1710,Arizona,157,56,335,50,28,6,55,0,2,29,22,7,3,2,1828,2014,12,31,12.0,68.0
Miss St,152,33,453,51,33,5,40,1,1,33,15,6,4,1,1513,Georgia Tech,452,61,125,12,7,3,45,0,1,26,13,9,0,0,2087,2014,12,31,59.0,344.0
Oregon,301,45,338,36,26,6,50,1,1,30,12,7,2,1,1637,FSU,180,39,348,48,29,6,48,4,1,28,16,6,2,0,1963,2015,1,1,52.0,2483.0
Missouri,337,45,97,19,12,2,15,0,2,18,13,4,2,1,1805,Minnesota,106,33,267,33,22,6,45,3,0,19,13,5,1,0,2051,2015,1,1,135.0,142.0
Michigan State,238,46,314,42,24,7,75,0,2,29,18,12,3,1,2169,Baylor,-20,22,603,52,37,11,105,0,1,25,15,6,1,0,1386,2015,1,1,239.0,127.0
Alabama,170,34,237,36,22,4,36,0,3,21,13,2,2,2,1721,OSU,281,42,256,36,19,4,24,1,1,23,18,10,0,0,1879,2015,1,1,194.0,333.0
Auburn,219,43,216,23,16,9,75,0,0,21,12,4,0,0,1616,Wisconsin,400,54,121,27,14,3,28,0,3,31,12,3,3,3,1984,2015,1,1,275.0,2.0
Kansas State,31,32,338,49,31,6,39,1,1,27,16,6,4,4,2117,UCLA,331,39,136,24,12,15,128,1,0,16,15,7,1,1,1476,2015,1,2,26.0,2306.0
Iowa,244,35,177,31,15,4,37,1,1,23,11,3,1,0,1641,Tennessee,283,51,178,22,17,4,55,0,1,27,12,5,1,0,1913,2015,1,2,2633.0,2294.0
Washington,101,25,268,40,25,7,70,1,1,22,12,4,2,0,2119,Oklahoma State,152,49,321,27,18,7,50,1,1,22,15,4,2,2,2122,2015,1,2,197.0,264.0
Houston,212,40,274,25,15,9,100,0,0,23,13,6,2,2,1539,Pitt,227,41,222,36,18,5,44,0,0,28,13,6,3,2,2003,2015,1,2,221.0,248.0
ECU,109,33,427,68,34,5,35,1,2,32,20,8,2,0,1927,Florida,168,43,171,28,13,6,40,2,1,15,17,8,0,0,1642,2015,1,3,57.0,151.0
Toledo,365,53,176,27,21,5,45,0,1,30,15,8,1,1,2099,Arkansas State,65,32,403,31,23,5,41,2,0,20,12,4,2,2,1437,2015,1,4,2032.0,2649.0
Oregon,132,33,333,38,24,10,76,0,1,20,12,2,2,0,1351,OSU,296,61,242,23,16,5,30,3,1,28,15,8,3,3,2249,2015,1,12,194.0,2483.0
