Visiter,VisRushY,VisRushA,VisPassY,VisPassA,VisPassC,VisPnl,VisPnlY,VisFmb,VisInt,VisFrstD,VisThrdDA,VisThrdDC,VisFrthDA,VisFrthDC,VisTm,Home,HomeRushY,HomeRushA,HomePassY,HomePassA,HomePassC,HomePnl,HomePnlY,HomeFmb,HomeInt,HomeFrstD,HomeThrdDA,HomeThrdDC,HomeFrthDA,HomeFrthDC,HomeTm,Year,Month,Day,HomeID,VisID
LA-Lafayette,42,36,204,30,21,7,75,0,0,17,17,6,2,2,1843,Appalachian St,230,46,172,21,14,4,42,2,0,25,12,8,1,1,1757,2015,11,28,2026,309.0
South Alabama,74,36,62,19,7,4,25,0,2,9,14,3,0,0,1622,Ga Southern,489,56,53,7,4,7,67,2,0,20,11,5,2,1,1978,2015,11,28,290,6.0
Kansas State,226,49,137,20,11,1,5,0,1,22,12,5,2,2,2043,Kansas,100,35,215,35,19,6,50,0,1,17,17,8,3,0,1557,2015,11,28,2305,2306.0
Alabama,286,50,179,26,17,7,65,0,0,24,16,5,2,1,2123,Auburn,91,37,169,23,10,8,62,1,0,12,15,3,2,1,1477,2015,11,28,2,333.0
Wisconsin,257,62,79,17,9,6,59,0,1,20,18,9,0,0,2435,Minnesota,53,18,223,37,16,4,35,2,3,11,12,3,2,0,1165,2015,11,28,135,275.0
Tulsa,41,31,367,33,19,6,51,0,1,20,14,8,0,0,1420,Tulane,187,41,343,41,23,3,25,0,2,25,16,7,1,1,2180,2015,11,28,2655,202.0
Indiana,309,56,350,29,18,7,54,1,0,31,15,5,3,2,1867,Purdue,150,36,336,58,37,8,99,2,2,30,16,6,3,2,1733,2015,11,28,2509,84.0
Colorado State,261,40,85,21,11,4,45,0,1,18,12,2,0,0,1605,Fresno State,216,45,182,33,19,5,25,0,0,20,17,6,2,1,1995,2015,11,29,278,36.0
FSU,144,30,160,28,14,7,52,0,0,15,14,2,2,2,1655,Florida,128,40,134,39,19,7,60,0,0,19,17,5,3,1,1945,2015,11,29,57,52.0
Nevada,35,31,228,23,12,7,60,1,2,11,13,4,1,1,1596,San Diego State,320,53,88,12,9,7,55,0,0,17,15,6,1,1,2004,2015,11,29,21,2440.0
Oklahoma,344,42,180,25,17,4,33,0,0,23,14,8,1,1,1767,Oklahoma State,132,29,325,45,25,2,10,0,2,22,16,6,2,1,1833,2015,11,29,197,201.0
Texas A&M,89,33,161,31,15,11,84,2,1,15,15,4,2,0,1647,LSU,244,47,83,21,7,8,65,0,1,17,15,5,0,0,1953,2015,11,29,99,245.0
Arizona State,191,52,395,43,27,7,45,0,0,28,21,11,1,1,2258,Cal,138,22,542,51,30,3,35,1,0,28,12,6,1,0,1342,2015,11,29,25,9.0
UConn,9,26,129,21,13,7,65,1,1,9,12,3,1,0,1391,Temple,161,39,160,29,19,3,15,0,0,18,17,7,1,1,2209,2015,11,29,218,41.0
UL Monroe,142,33,234,44,27,8,54,1,0,26,18,7,3,2,1808,Hawaii,240,54,116,16,8,8,74,1,0,22,12,3,1,1,1792,2015,11,29,62,2433.0
Ole Miss,243,37,236,30,21,3,11,0,0,26,12,6,0,0,1826,Miss St,148,34,254,42,31,6,50,1,1,21,16,7,3,2,1774,2015,11,29,344,145.0
Air Force,222,38,167,16,6,1,14,0,3,14,13,4,0,0,1397,New Mexico,377,56,135,9,4,3,25,0,1,17,16,6,1,1,2203,2015,11,29,167,2005.0
Notre Dame,299,35,234,25,13,6,65,1,0,24,9,3,1,1,1441,Stanford,153,43,269,21,17,1,5,0,0,22,12,8,0,0,2159,2015,11,29,24,87.0
West Virginia,166,42,281,42,19,3,40,1,0,22,20,6,1,0,1456,Kansas State,98,49,206,31,10,3,35,0,2,15,20,7,1,0,2144,2015,12,5,2306,277.0
Temple,98,27,287,44,26,2,15,1,1,19,14,5,4,1,1978,Houston,233,40,106,22,12,5,40,0,0,16,14,5,2,2,1622,2015,12,5,248,218.0
Bowling Green,266,53,235,37,25,13,110,0,2,25,15,6,4,1,2066,N Illinois,107,38,152,28,12,6,49,2,3,17,13,2,5,1,1534,2015,12,5,2459,189.0
Florida,15,21,165,24,9,5,51,0,1,7,11,0,1,0,981,Alabama,233,58,204,26,18,5,35,1,0,25,17,7,1,1,2593,2015,12,5,333,57.0
New Mexico St,89,52,308,36,23,10,100,2,2,18,22,7,5,1,1937,UL Monroe,64,43,239,26,9,2,20,1,2,13,18,5,1,0,1663,2015,12,5,2433,166.0
Texas,156,42,151,21,12,7,60,0,0,15,14,3,1,0,1658,Baylor,395,66,84,28,13,10,60,2,2,29,16,4,5,2,1942,2015,12,5,239,251.0
Texas State,154,43,227,32,19,6,45,1,2,21,15,5,1,1,1954,Arkansas State,343,46,192,16,12,9,67,1,0,23,12,8,1,1,1646,2015,12,5,2032,326.0
Troy,128,33,320,28,22,10,95,0,0,18,12,4,2,0,1850,LA-Lafayette,103,39,207,39,22,9,85,3,1,21,19,7,5,3,1750,2015,12,5,309,2653.0
Southern Miss,159,32,181,30,15,5,52,1,3,14,13,5,2,1,1497,W Kentucky,111,36,410,52,34,2,15,0,1,24,20,11,3,1,2103,2015,12,5,98,2572.0
Georgia State,143,37,346,32,20,8,103,0,1,23,14,8,0,0,1909,Ga Southern,135,44,68,19,6,6,38,0,2,14,14,4,2,1,1691,2015,12,5,290,2247.0
Michigan State,174,46,191,33,16,8,80,0,1,20,20,10,1,1,2198,Iowa,52,24,216,27,18,5,45,2,1,13,12,3,0,0,1402,2015,12,6,2294,127.0
Appalachian St,301,36,163,22,15,3,19,3,1,20,10,4,1,1,1575,South Alabama,214,56,151,27,15,7,65,0,3,21,19,8,3,2,2025,2015,12,6,6,2026.0
Air Force,305,46,35,11,5,2,9,0,0,14,11,2,2,1,1724,San Diego State,233,46,203,14,9,5,39,1,0,17,13,5,1,1,1876,2015,12,6,21,2005.0
USC,170,32,187,37,22,7,62,1,0,25,11,4,2,1,1458,Stanford,262,51,155,13,10,7,58,0,0,20,13,7,3,2,2142,2015,12,6,24,30.0
UNC,142,32,240,35,12,6,44,1,1,21,14,5,2,1,1264,Clemson,319,56,289,42,26,11,80,0,1,33,18,9,2,1,2336,2015,12,6,228,153.0
Arkansas State,177,39,146,29,15,11,109,1,2,23,15,7,0,0,1513,LA Tech,229,36,458,38,26,13,154,0,0,26,12,4,0,0,2087,2015,12,18,2348,2032.0
San Jose State,197,54,89,19,10,5,48,0,1,20,15,6,1,0,2299,Georgia State,23,20,208,29,14,6,73,0,1,11,10,1,1,0,1301,2015,12,19,2247,23.0
Ohio,107,36,165,29,15,7,85,1,2,15,14,3,1,1,1806,Appalachian St,303,49,124,26,13,9,80,2,1,24,13,5,1,0,1794,2015,12,19,2026,195.0
Arizona,174,32,329,24,13,4,30,1,1,19,9,2,2,1,1148,New Mexico,319,69,189,22,10,8,103,0,3,25,19,11,3,1,2452,2015,12,19,167,12.0
BYU,71,25,315,56,25,6,54,2,3,22,17,8,2,2,1612,Utah,126,47,71,16,9,7,76,0,0,14,15,5,4,2,1988,2015,12,19,254,252.0
Akron,100,42,182,30,15,5,34,0,1,17,16,5,1,0,2047,Utah State,131,29,237,45,28,8,60,2,1,22,13,5,2,0,1553,2015,12,21,328,2006.0
W Kentucky,151,33,461,46,32,9,66,0,2,27,15,4,3,2,1888,USF,290,45,307,34,15,9,67,0,0,28,14,1,4,3,1712,2015,12,21,58,98.0
Temple,99,33,236,42,23,4,30,0,1,21,15,6,1,0,1910,Toledo,150,33,285,29,20,9,63,0,0,18,12,5,1,0,1690,2015,12,22,2649,218.0
Ga Southern,452,68,82,8,4,5,45,0,0,26,16,9,2,2,2439,Bowling Green,116,29,246,34,15,7,59,2,0,15,14,5,3,1,1161,2015,12,22,189,290.0
Boise State,277,56,377,41,29,8,65,1,1,35,16,10,3,2,2593,N Illinois,-5,30,38,21,7,5,30,3,0,7,12,1,1,1,1007,2015,12,23,2459,68.0
Mid Tennessee,115,26,327,39,26,5,40,1,1,18,14,5,2,0,1512,W Michigan,282,41,331,27,19,9,62,0,1,18,12,3,1,1,2088,2015,12,24,2711,2393.0
San Diego State,207,52,129,12,9,4,31,0,0,22,15,9,1,1,2134,Cincinnati,77,32,202,31,19,10,110,0,3,15,14,6,1,0,1466,2015,12,24,2132,21.0
UCLA,67,16,319,41,26,7,56,0,2,17,12,5,2,1,1305,Nebraska,326,62,174,19,12,6,38,1,0,31,11,7,0,0,2295,2015,12,25,158,26.0
UConn,127,33,86,17,10,3,25,0,1,15,10,3,1,0,1518,Marshall,171,41,218,36,23,4,45,0,1,24,17,11,1,0,2082,2015,12,25,276,41.0
Tulsa,189,39,374,44,27,6,44,0,0,27,16,5,3,2,1580,VT,254,43,344,38,23,5,40,1,1,30,14,8,0,0,2020,2015,12,26,259,202.0
Indiana,278,47,389,52,28,7,54,1,2,33,20,10,3,1,1887,Duke,373,46,163,40,17,5,61,0,3,23,19,7,3,1,1713,2015,12,26,150,84.0
Washington,296,44,284,34,23,5,50,1,0,27,13,7,1,0,2065,Southern Miss,22,30,353,39,26,4,45,0,0,22,15,6,2,2,1535,2015,12,26,2572,264.0
Pitt,198,21,137,21,13,1,5,0,3,17,6,3,0,0,1075,Navy,417,71,173,18,10,2,15,1,0,31,17,12,2,2,2525,2015,12,28,2426,221.0
Cent Michigan,104,28,145,30,15,3,25,0,1,17,13,6,0,0,1471,Minnesota,158,39,223,30,24,1,5,0,1,21,16,8,1,0,2129,2015,12,28,135,2117.0
LSU,377,39,261,23,14,10,86,0,1,23,9,4,0,0,1814,Texas Tech,29,26,370,56,28,5,53,0,1,22,20,10,2,1,1786,2015,12,28,2641,99.0
Cal,119,34,467,37,25,5,29,1,0,27,12,7,1,0,1733,Air Force,285,53,149,15,7,4,47,2,1,23,10,5,1,1,1867,2015,12,29,2005,25.0
Nevada,271,40,74,13,6,3,20,0,0,18,9,3,1,0,1650,Colorado State,222,42,310,42,22,7,65,1,0,30,16,9,1,0,1950,2015,12,29,36,2440.0
UNC,244,36,243,36,22,5,34,1,1,28,13,9,0,0,1374,Baylor,645,84,111,18,10,11,117,0,1,38,17,10,6,4,2226,2015,12,29,239,153.0
North Carolina St,210,51,214,28,12,4,50,0,2,20,17,6,6,4,1925,Miss St,189,35,380,42,25,5,55,0,1,25,17,9,2,2,1675,2015,12,30,344,152.0
USC,65,28,221,33,18,6,58,0,1,16,14,5,3,2,1362,Wisconsin,177,46,217,29,18,5,36,0,0,21,15,6,0,0,2238,2015,12,30,275,30.0
Texas A&M,138,39,307,48,28,9,85,1,1,25,18,6,2,0,1853,Louisville,307,46,227,26,12,10,90,0,0,21,15,5,3,0,1747,2015,12,30,97,245.0
Auburn,252,56,150,16,10,3,45,0,3,23,13,6,3,2,2057,Memphis,99,31,106,37,16,6,40,0,1,13,20,8,2,0,1543,2015,12,30,235,2.0
Northwestern,132,37,129,33,14,3,35,0,4,18,15,4,2,2,1551,Tennessee,226,53,194,30,16,8,90,0,0,24,18,9,3,2,2049,2015,12,31,2633,77.0
Oklahoma,67,33,311,43,26,5,65,0,2,24,13,5,1,0,1485,Clemson,312,58,218,32,17,5,40,0,1,30,19,9,2,1,2115,2015,12,31,228,201.0
Houston,187,53,261,46,28,4,30,0,1,27,24,13,1,0,2067,FSU,16,23,397,48,23,6,66,1,4,17,15,6,1,0,1533,2015,12,31,52,248.0
Michigan State,29,26,210,39,19,6,33,0,2,16,16,4,3,1,1624,Alabama,154,35,286,31,25,6,69,0,0,21,12,4,1,1,1976,2015,12,31,333,127.0
Stanford,206,34,223,21,12,10,70,0,1,19,10,3,2,1,1629,Iowa,48,38,239,33,21,7,50,1,1,18,17,5,4,3,1971,2016,1,1,2294,24.0
Michigan,225,46,278,31,20,4,30,0,0,28,12,9,0,0,2318,Florida,118,27,155,25,10,7,66,0,2,14,13,7,2,0,1282,2016,1,1,57,130.0
Notre Dame,121,32,284,38,22,3,20,1,1,24,13,5,1,1,1635,OSU,285,54,211,31,19,4,45,0,1,27,18,10,1,1,1965,2016,1,1,194,87.0
Oklahoma State,63,30,303,45,27,7,77,1,0,20,16,6,1,0,1913,Ole Miss,207,37,347,35,22,5,75,0,1,28,13,6,0,0,1687,2016,1,1,145,197.0
Kansas State,79,22,163,25,12,4,25,0,1,13,10,3,0,0,1350,Arkansas,254,42,315,26,20,2,20,0,1,30,10,6,0,0,2250,2016,1,2,8,2306.0
Oregon,186,48,233,35,20,5,24,1,0,21,16,4,4,2,1458,TCU,174,47,371,47,30,8,83,0,1,27,18,4,4,3,2142,2016,1,2,2628,2483.0
Penn State,120,32,281,42,22,6,39,0,1,16,18,4,6,4,1882,Georgia,166,41,161,23,12,5,45,0,0,17,14,4,1,0,1718,2016,1,2,61,213.0
West Virginia,144,33,532,51,28,5,54,0,2,29,16,6,0,0,1742,Arizona State,102,32,418,52,29,6,45,0,0,23,17,5,1,0,1858,2016,1,2,9,277.0
Alabama,138,46,335,25,16,2,21,0,0,18,18,9,0,0,1792,Clemson,145,38,405,47,30,4,27,0,1,31,14,6,0,0,1751,2016,1,11,228,333.0
