User,Item,value
2015.0-11.0-7.0-159.0|172.0,SpreadWestgate,
2015.0-11.0-7.0-2567.0|218.0,SpreadWestgate,12.0
2015.0-11.0-7.0-2829.0|2120.0,SpreadWestgate,
2015.0-11.0-7.0-23.0|252.0,SpreadWestgate,12.0
2015.0-11.0-7.0-352.0|2746.0,SpreadWestgate,
2015.0-11.0-7.0-118.0|2234.0,SpreadWestgate,
2015.0-11.0-7.0-277.0|2641.0,SpreadWestgate,-10.0
2015.0-11.0-7.0-323.0|246.0,SpreadWestgate,
2015.0-11.0-7.0-2229.0|2429.0,SpreadWestgate,-17.0
2015.0-11.0-7.0-2830.0|2441.0,SpreadWestgate,
2015.0-11.0-7.0-221.0|87.0,SpreadWestgate,9.0
2015.0-11.0-7.0-611.0|2205.0,SpreadWestgate,
2015.0-11.0-7.0-2846.0|2532.0,SpreadWestgate,
2015.0-11.0-7.0-153.0|150.0,SpreadWestgate,-7.0
2015.0-11.0-7.0-2085.0|175.0,SpreadWestgate,
2015.0-11.0-7.0-2487.0|2022.0,SpreadWestgate,
2015.0-11.0-7.0-202.0|2116.0,SpreadWestgate,-18.0
2015.0-11.0-7.0-2749.0|184.0,SpreadWestgate,
2015.0-11.0-7.0-2666.0|587.0,SpreadWestgate,
2015.0-11.0-7.0-61.0|96.0,SpreadWestgate,-17.0
2015.0-11.0-7.0-219.0|163.0,SpreadWestgate,
2015.0-11.0-7.0-77.0|213.0,SpreadWestgate,2.5
2015.0-11.0-7.0-57.0|238.0,SpreadWestgate,-21.0
2015.0-11.0-7.0-48.0|399.0,SpreadWestgate,
2015.0-11.0-7.0-2128.0|2017.0,SpreadWestgate,
2015.0-11.0-7.0-131.0|437.0,SpreadWestgate,
2015.0-11.0-7.0-2529.0|2184.0,SpreadWestgate,
2015.0-11.0-7.0-18.0|2967.0,SpreadWestgate,
2015.0-11.0-7.0-174.0|2779.0,SpreadWestgate,
2015.0-11.0-7.0-2528.0|81.0,SpreadWestgate,
2015.0-11.0-7.0-2115.0|2598.0,SpreadWestgate,
